error_dist
1.4722457
0.7438809
0.046016444
-0.12763382
-0.043234956
0.16395955
0.1362363
0.21860532
0.7366035
0.38330007
1.3583117
1.2924305
1.1977941
1.2169465
1.4214133
1.3246946
1.6503636
1.749061
1.8922389
1.7777431
0.9001872
0.4084493
1.2007306
1.2898797
1.266739
1.4964782
1.3683974
0.7095424
1.102676
1.0559088
1.1868726
0.7518905
0.4753728
0.4582721
0.23769228
0.06678461
0.25728726
0.17652611
0.18103711
0.15217237
0.15598242
0.26684284
0.49294478
0.6265155
0.7737475
0.8357683
0.66101956
0.32557184
0.26622164
0.5726522
0.7240852
1.0118899
1.0434552
0.67928666
0.25647742
0.011247745
0.36314303
1.0687771
1.4586222
1.268524
1.7686675
1.8179753
1.937056
2.1568
2.1299026
1.6933742
1.7111789
2.2029963
2.3062706
2.2950175
2.1891122
2.2490497
2.141224
2.1229477
1.9054486
2.0268288
1.7393517
1.0091939
1.4379472
1.9514705
2.4725537
1.7747741
1.1802614
0.59261847
0.26974165
-0.14695205
-0.0857823
0.3896622
0.5097131
0.71133924
0.15760295
0.3893422
0.61784
0.530058
0.44039196
0.5147499
0.95852
1.5604132
1.7248553
1.53511
1.4651082
1.6547699
1.63662
1.4675586
1.188714
1.3067633
1.3764223
1.3195547
1.1967326
1.5781213
1.2963623
1.1620891
