error_direction
129.90729
40.10853
0.8978132
0.87110317
0.3648405
2.8081956
1.4709194
4.5235744
5.736304
3.363573
3.9196968
3.3883963
4.8066006
9.124028
7.1848545
4.591232
8.856226
8.648878
8.835287
7.7987432
2.4362125
0.7719693
0.42223948
0.59944963
0.7307234
3.234377
2.197471
1.3781939
1.7300467
4.0919023
3.3794832
2.9070504
5.740439
3.8874788
2.6743455
1.2568786
2.1004784
3.8957167
1.96945
16.779808
18.559435
5.3586273
5.0395184
5.3622956
6.342907
5.759538
4.8648725
2.1043954
1.5339658
4.1777287
5.6164126
5.075849
3.8423629
4.7976227
2.7160168
0.8142756
0.93481016
1.4677892
2.800799
2.5292702
3.954701
3.386469
3.1788783
3.2816696
2.8561618
2.7527156
2.8957837
3.1361704
3.7323809
3.6146111
3.9121976
3.7603798
3.3595986
3.4544444
3.195003
2.6931999
1.4642997
0.12305073
0.69000375
2.3316863
2.5321968
0.83042586
0.19272484
0.38801357
0.19359347
0.32820547
0.24610889
0.3733055
0.54308295
0.5725167
0.4163955
0.6200478
0.61149526
0.6610031
0.4644589
0.1471786
0.10812262
0.22774789
0.53063834
0.23684366
0.13424803
0.16043913
0.10882084
0.2015315
0.1898881
0.8216231
1.070154
0.30297425
0.28743464
1.4818232
4.7471356
