x,y,z
-0.0026178135734275395,0.00040520366314072373,0.7902237833548108
-0.0026432378178447144,0.0004123143667578065,0.806436905737203
-0.002667323672547193,0.0004182043248645061,0.8228994158143855
-0.0026891514102972787,0.0004228928844964123,0.8395112534417568
-0.0027084708696903086,0.0004274636574445774,0.8562716194790381
-0.0027255578419989514,0.00043237113697068043,0.8730745967608924
-0.0027408386852481544,0.00043748505594715104,0.8901285542043503
-0.0027542349172275174,0.00044245188525318685,0.9073291581810181
-0.0027659073999360454,0.00044730467125716925,0.9246759166059423
-0.002776218213009898,0.00045210244548111306,0.9421687817467195
-0.0027857504156378766,0.0004565685519639493,0.9598074556670152
-0.002794950147300711,0.00046059484048475356,0.9774806384486313
-0.0028159600315099996,0.0004680577052683256,1.0135716111772395
-0.002828502096693914,0.00047139801909223717,1.0318793317564479
-0.0028422076667079794,0.00047431823120877066,1.0503305516256507
-0.0028566599159840795,0.00047626053907648825,1.0689252779264444
-0.0028718846273844286,0.00047704184755141635,1.0875472681012168
-0.002888310674097532,0.00047709767457235485,1.1064283683005633
-0.002905792032764364,0.0004768442540450067,1.125454296667141
-0.0029241537004006937,0.00047671924118060583,1.1446245697483561
-0.0029433560945298105,0.0004768583343617436,1.1639390204712958
-0.0029632160361061405,0.00047749265100993323,1.1833985011808204
-0.0029832859544739122,0.00047878513906231246,1.203002704433573
-0.0030032049215304424,0.0004807510949799853,1.2226282157394182
-0.003023065077012519,0.000483501345528895,1.2426420915360732
-0.003042206425879322,0.00048661690115200083,1.2626774876659805
-0.0030598063765476555,0.0004895809852386151,1.282856124780575
-0.0030754447316450714,0.0004921104373024225,1.3031770888943766
-0.0030892402360457225,0.0004946009956981922,1.323512417776522
-0.003101349025247035,0.0004975610458658253,1.3441139242720932
-0.0031119933026135154,0.0005009475574769647,1.3648551575262224
-0.003121636874557602,0.0005047550226118759,1.3856057213847897
-0.0031306804844840708,0.0005089353461596783,1.4066226037737866
-0.003138966674694027,0.0005133319018607717,1.4277772292274835
-0.003146336380302694,0.0005178994997885749,1.4490692696273104
-0.0031523757548108486,0.0005226515586701453,1.4704981830979753
-0.0031567071351739757,0.0005273329784099947,1.4920637990110044
-0.0031592662665317186,0.0005315218753210595,1.5136316095900333
-0.003159680272185979,0.0005349522566841148,1.5354699253690791
-0.003157182999909486,0.0005374518556678469,1.5574462731902687
-0.003151675842547301,0.000539322644879169,1.5795616090931197
-0.0031439341763257983,0.0005407020376294718,1.601816438171628
-0.0031346438966252934,0.0005418223956644349,1.624211124550394
-0.0031243207082299737,0.0005428987985114237,1.6466059479405855
-0.0031129548380669017,0.0005437892939474728,1.6692784936507892
-0.003100878362663217,0.000544804837599123,1.6920904487038728
-0.0030886548620236397,0.000545825203571141,1.7148998156104769
-0.003076388884449675,0.0005465032402522165,1.73784607149123
-0.003064170185473183,0.0005472841865119152,1.761072774742058
-0.003051944078814534,0.0005485447892256375,1.784437786504308
-0.0030394799205122943,0.0005502290017443556,1.8079406825803523
-0.0030267626915443735,0.0005522148741362471,1.8315805719345395
-0.0030136280095754047,0.0005542169539039529,1.8553567788340581
-0.0029995707589752277,0.0005556379534358062,1.8792690316304903
-0.002984268249316698,0.0005561547718955482,1.9031673988578162
-0.002967663586583435,0.0005556814718652649,1.9274979796482887
-0.0029501554908916826,0.0005539100236029065,1.951814218840049
-0.0029312447792549175,0.0005507584468063371,1.9762646809623414
-0.0029110912483069937,0.0005458871499562395,2.000696920774258
-0.002889732552615521,0.0005389927440715343,2.0252612781928057
-0.0028672566412906017,0.0005309308335746316,2.0501116124207233
-0.0028442978320270588,0.0005226100688588966,2.075095695205503
-0.0028207112501025785,0.0005140800345453634,2.1002134582218925
-0.002796413012533521,0.0005051660482887573,2.1253085327342403
-0.0027711196861870168,0.0004961939182728823,2.1506933151986733
-0.002744818525664159,0.00048765339440039055,2.1762131736057557
-0.002717859170392597,0.00047935673435924573,2.202027464806898
-0.0026911250979236687,0.00047151610014650736,2.2278197169020038
-0.002664217400639976,0.00046430370623491853,2.253747508203723
-0.0026364977118560422,0.0004577604890479113,2.27964941424458
-0.00260660255161887,0.0004517885644538178,2.3058476083344592
-0.0025741748236668928,0.0004460672225650235,2.3321817090170844
-0.0025395748776498614,0.00044046515227896235,2.358651412262891
-0.0025038883507709545,0.00043565663333190654,2.3852564502034674
-0.002468182137746924,0.000431923986771406,2.411830276667982
-0.0024325799427572206,0.0004284933972640243,2.4385356359814883
-0.002397287892075719,0.00042476232942537784,2.4655396886907535
-0.002362335874190724,0.00042008837101169553,2.4928455971272636
-0.002327731562725775,0.0004137360900507182,2.519948768494942
-0.0022921217988227183,0.00040526564757789287,2.547351788360501
-0.0022557577519350686,0.00039488566274888093,2.574715910287081
-0.0022189838197945715,0.0003830245223260579,2.6023811114464146
-0.0021831947446862023,0.0003706869204088142,2.630178170260433
-0.0021486712310171143,0.0003586596247299048,2.658106763490628
-0.002115884884730337,0.0003474183237385564,2.6859924700131637
-0.002085197266949936,0.0003371711129113416,2.714181750781792
-0.0020570507160210688,0.00032812263363691976,2.7425026534616306
-0.0020314460220112168,0.0003202744849200939,2.7709556943802767
-0.002008318496206873,0.00031344879496706383,2.7995413729878074
-0.0019872400799711243,0.0003083655358262789,2.828259710267653
-0.001968575618423916,0.0003056005567761981,2.856931487227669
-0.001952559868827402,0.00030478918965983853,2.8859127271540768
-0.0019386320570327206,0.00030550819873767775,2.9150258501817494
-0.0019261384452837617,0.0003067524235417617,2.9442707579758927
-0.0019143350448102465,0.00030743772325120966,2.97364725864256
-0.0019019243811102152,0.00030681909290061207,3.002972247132752
-0.0018879931953130421,0.00030429738494885586,3.0327934620762544
-0.001872618360221694,0.0002997617124989004,3.0623783314165323
-0.0018551949967279423,0.0002931111081918622,3.0922759724774282
-0.0018357529339889254,0.00028472211494573213,3.1223031062128093
-0.001814085416603996,0.0002752311267361067,3.152272628067495
-0.0017896675393757355,0.00026446987074505536,3.1825568614853346
-0.001762571668655769,0.0002523481628117355,3.2129709823238244
-0.0017322197000715584,0.0002388163775280056,3.243705444929979
-0.0016989138108928893,0.00022429252232711468,3.2741939977591654
-0.0016621902992879096,0.00020893046061968413,3.3050039091771777
-0.001622895796082701,0.00019339391545569745,3.3359477120967593
-0.001581953741926991,0.0001781724229773569,3.3668335421504376
-0.0015389645164527134,0.00016335737318822545,3.3980453140172258
-0.001494499840157749,0.00014929776718177002,3.4293918624793838
-0.001449383231827843,0.00013654611596107294,3.4608726994650345
-0.001404560720081596,0.0001252225416913391,3.492291538261868
-0.0013597965899777088,0.00011446103910977373,3.524038769258941
-0.0013154919334710396,0.00010430213861176876,3.5559196955172023
-0.001271560752604445,9.483142408345545e-05,3.5879330336882975
-0.0012282883625785394,8.595803773459773e-05,3.620077762966703
-0.0011865265752922624,7.762469912307459e-05,3.652153202267329
-0.001146268577103422,6.977601470497386e-05,3.684556604103616
-0.0011078337986691245,6.281305140817848e-05,3.7172903046550876
-0.0010715657530571256,5.690872680843599e-05,3.749749823002982
-0.0010365655778001846,5.187963971835304e-05,3.7825379694845345
-0.001003674231701946,4.7819493026590376e-05,3.815249812277177
-0.0009724281012698287,4.4660364579532494e-05,3.848291967752776
-0.0009428262535440565,4.2659786574074855e-05,3.8814622559222305
-0.0009150853734280948,4.202716469243962e-05,3.9145544326105544
-0.0008890738758798719,4.2640008172304886e-05,3.9481868739453723
-0.0008657136111098244,4.4228851691158284e-05,3.9819503741133673
-0.0008450793438322528,4.6499739148662066e-05,4.015428039981154
-0.0008266222460367999,4.963115429730565e-05,4.049242657438163
-0.0008107028064939381,5.4130325325480956e-05,4.082977185167335
-0.000796767835473543,6.011908244329359e-05,4.117050484578639
-0.0007846130760072782,6.694309331345073e-05,4.151254027234556
-0.0007735680671632705,7.371350760973874e-05,4.185375933168465
-0.0007627383307002244,8.018646615359508e-05,4.219840359201854
-0.0007524014108723061,8.668147786856077e-05,4.25443648550351
-0.0007426162447376637,9.347190561589814e-05,4.2891646592087165
-0.0007332745164467801,0.00010009248743446253,4.324024650526895
-0.0007243640124217728,0.00010584448870536183,4.358798897191069
-0.0007159466634390595,0.00011075447654280136,4.393918541264121
-0.0007084190305395552,0.00011470698034139791,4.42916775636235
-0.0007020035796018338,0.0001176484467934382,4.464546109487477
-0.0006968787641634183,0.00012005379434421894,4.5000534618947565
-0.0006937538802802856,0.0001219430255416437,4.535468914034452
-0.0006936290655924751,0.00012347785109147598,4.571231858179311
-0.0006965995300442958,0.00012557720568855945,4.607122387132758
-0.0007022929637545261,0.00012863006820350352,4.643139914285928
-0.0007103059960492564,0.00013323105736355294,4.679284234062705
-0.0007200725973594166,0.00013991250943923536,4.715555967373721
-0.0007314436623235429,0.00014864290129111722,4.751955383418533
-0.0007443163142178498,0.00015963908335416775,4.788482192546388
-0.0007582579716912527,0.0001725857449193132,4.824909842003617
-0.0007728103920689132,0.00018699351870764657,4.8616912235943905
-0.0007870121247691005,0.0002028018815577308,4.898600882347006
-0.0008003339511723211,0.00021977632975170677,4.935409161523941
-0.0008129333341465311,0.00023756508715764316,4.97257327232756
-0.0008247778768796189,0.0002558321890043557,5.009865646976619
-0.0008355386309687466,0.00027414306996065535,5.047286129791039
-0.0008451587263121524,0.000291965542708354,5.084834380293871
-0.000853730559543863,0.0003087842131162545,5.122277068279318
-0.0008611609929936107,0.00032457554250083745,5.1600793653792785
-0.000867327535661147,0.00033915256441142787,5.198009516126274
-0.0008719109831114626,0.0003524238282640971,5.236067715586898
-0.0008748054653723548,0.0003646101829701423,5.274253897904647
-0.0008765586592976571,0.00037613320806831134,5.312568059230059
-0.0008779416657095151,0.00038744364822959306,5.350772508573347
-0.0008797697843184467,0.000399338946260596,5.389341571212712
-0.0008825779619804407,0.00041188720732067175,5.4280382912753335
-0.0008866447925633354,0.00042493587979145115,5.466622859274008
-0.0008919887034158658,0.00043873579396586977,5.505574767469296
-0.0008982595704670966,0.00045307215775037516,5.544654383748651
-0.0009052309683563549,0.00046753851916846964,5.583861539702585
-0.0009126439177124053,0.00048171027785378116,5.623196466360521
-0.0009203676682651141,0.0004954436278388444,5.662659092126693
-0.0009281342635516742,0.0005089547207921761,5.702004242655801
-0.0009355685575796342,0.0005224845364261662,5.7417208218973474
-0.000942708560910897,0.0005357480250715999,5.781565648167315
-0.0009498590553005225,0.0005490066961897635,5.821538178646334
-0.0009567752828629577,0.0005627567222840519,5.861637842704792
-0.0009630669118005059,0.0005769022812437655,5.901615897019782
-0.0009689338995077059,0.0005914215562512311,5.941969031971777
-0.000974084803854158,0.0006060874779684248,5.982449574336229
-0.0009782777168238462,0.0006207993020105381,6.02305738228424
-0.0009815947893984823,0.0006354163784362531,6.063792462230868
-0.0009842221943826665,0.0006493729262256645,6.104654609327258
-0.0009864240456476361,0.0006621108033022703,6.145643394913223
-0.0009880767815001988,0.0006736493646145826,6.186504017484411
-0.0009893503548892874,0.0006846557881792697,6.227743999732985
-0.0009901702733162516,0.0006953510385339388,6.269110345654928
-0.0009904686122154426,0.0007057809161233479,6.310603091308168
-0.0009903150193190462,0.0007162168063291449,6.3522219779776
-0.0009893802123900994,0.0007265637381803267,6.393709075549963
-0.0009872854136738806,0.0007368984105139261,6.435580304206848
-0.0009840623624749187,0.0007475996699820826,6.4775781153169785
-0.0009798482316262778,0.0007585944065026859,6.519702442428147
-0.000974396583177584,0.0007695184149445805,6.56169231760859
-0.0009674181452674021,0.0007805588595752669,6.604069254724931
-0.0009591557318921763,0.0007914638326472831,6.646572719018826
-0.0009496684119713604,0.0008016267201191886,6.689203086277037
-0.0009386895739160273,0.0008109605832208451,6.731960487840203
-0.0009261480960822463,0.00081997462130408,6.774844527881002
-0.000912322041158301,0.0008289272250459079,6.817589230297421
-0.0008974650811671465,0.000838035487919448,6.8607258139401015
-0.0008819617491482376,0.0008472463500715178,6.903989070988521
-0.0008659175381871676,0.0008568404786811628,6.947647338496591
-0.0008497270259575385,0.0008670045042973385,6.99089532555482
-0.0008332214405938857,0.0008779868457080785,7.034266848161137
-0.0008167959206121529,0.0008895636792749497,7.07803257910302
-0.0008006430646332961,0.0009008568235569919,7.1219236397133345
-0.0007847347824543803,0.0009115250692826695,7.165940207685493
-0.000769126378344308,0.0009220135045035603,7.210082268154496
-0.0007534995085756979,0.0009326939391064883,7.2543496905045926
-0.0007378989114403359,0.0009433151430767924,7.298467607864848
-0.0007222532757061238,0.0009538764830203303,7.34298366300916
-0.0007066094059583054,0.0009643715064658524,7.387624837401364
-0.0006908349636586572,0.0009745965291079145,7.432391727582959
-0.0006751699884866173,0.0009845866762623003,7.477006512019774
-0.000659515437051288,0.0009948452123446536,7.522023388618493
-0.0006435160023785903,0.0010050793138248952,7.567166389749598
-0.0006267498425443108,0.0010152470619869812,7.612436189661428
-0.0006090145990918919,0.001025625416749839,7.657833090132375
-0.0005901530735418154,0.001036105384068559,7.7033573184649615
-0.000570447654793454,0.0010465990650466756,7.74872632073246
-0.0005500341768283824,0.0010575542302321474,7.79450356872778
-0.000529727098721239,0.0010692010275392225,7.8404288732607545
-0.0005099570050467492,0.001081443965202771,7.886459835230891
-0.0004908529962300989,0.0010941209214747549,7.932331373098852
-0.00047251526786925717,0.0011071894926205476,7.978899416759558
-0.0004558476825020263,0.0011199807579188547,8.02530830377369
-0.00044114915207659275,0.0011325456599514377,8.071554666039066
-0.00042810424237909467,0.0011451925725550522,8.118501317625093
-0.0004165929642926057,0.0011575957063432233,8.165285748451396
-0.00040647229598868555,0.001169519443047054,8.212195265913667
-0.0003978746371278791,0.0011804751442870242,8.25893846627196
-0.00039048762652358916,0.0011909036479970966,8.306096155192279
-0.0003843814129783389,0.0012012638312951214,8.353379582250867
-0.00037953917117119465,0.0012120277046770529,8.40078910283677
-0.0003757646380122382,0.0012232701939385892,8.448324512988618
-0.0003728446494592579,0.001234641628710945,8.49569132025846
-0.0003702217824561339,0.0012463801835359614,8.5434784311253
-0.00036764075364127777,0.0012580995365038725,8.591392485161244
-0.0003649709743232374,0.0012692180655517618,8.639433600104779
-0.0003620290470388425,0.0012797072583088775,8.687601678611465
-0.00035842063474284967,0.0012902894625962818,8.735597293562625
-0.00035360215886230196,0.0013015966181021009,8.784015976550926
-0.0003472919696753088,0.0013132972687314368,8.832559818673356
-0.0003396582357611472,0.0013255606698760246,8.881228560590507
-0.00033130100609778226,0.0013389058070082083,8.929720443657196
-0.0003223651506694043,0.0013534950799847657,8.978637781259986
-0.00031302441383437006,0.0013689079375046708,9.027376238778485
-0.0003031733023070105,0.0013851897678997726,9.076237126382706
-0.00029252389806674195,0.0014021964119325522,9.125830446743333
-0.0002816429839561046,0.0014193883905420546,9.175244440142006
-0.0002710752843481556,0.0014370725513799985,9.224782736252642
-0.0002610544372954386,0.0014550840092082376,9.27444548673309
-0.00025163664599792417,0.0014731671424602758,9.324232325094437
-0.0002428447898119939,0.0014914813599946736,9.374143656496251
-0.0002343272878719555,0.0015100172840673374,9.424180410080288
-0.00022558710715977947,0.001528730808185773,9.474342850880193
-0.00021638465691242568,0.0015479534467127485,9.524320107144705
-0.00020638043154374452,0.0015680866547580707,9.574733567757034
-0.0001957279444996302,0.0015885174341029949,9.625273703427764
-0.00018441009785319926,0.0016091069094916444,9.675940453541138
-0.00017274315727267936,0.0016300374353039036,9.726733262154516
-0.00016158227272780062,0.0016512188147459923,9.77733668062516
-0.00015120093215389174,0.0016729005873506824,9.82837917016009
-0.00014172541273383695,0.0016946120363990134,9.879546786398794
-0.00013349033556631226,0.0017161086285936448,9.930839786920721
-0.00012743236775002962,0.0017378721848750917,9.982258498225006
-0.0001237671200861826,0.0017600477246163912,10.033802461609168
-0.0001225956912609613,0.00178221123180121,10.08515123494061
-0.00012411955827190403,0.0018046293522412373,10.136621865452469
-0.00012771978576947256,0.001827339787651522,10.188535538285393
-0.00013301941588282057,0.001849659318574544,10.240573120449417
-0.00013972908575377897,0.0018714892147482388,10.292734559266485
-0.0001473634502190494,0.001892885551884568,10.344696048496981
-0.00015534950998676941,0.0019140314972330682,10.397103093771674
-0.0001624947242880804,0.00193471447180041,10.449634004118417
-0.0001683669075128676,0.0019550169125909745,10.502288875028707
-0.0001727996717772645,0.0019748715017806812,10.55506783163174
-0.0001754871065582161,0.00199447283930723,10.60764324372148
-0.0001764665112984436,0.0020143506761116595,10.66066802718209
-0.00017546184362832607,0.002034171479630135,10.713816828054405
-0.00017259727721002552,0.00205400033691799,10.767089626662624
-0.00016819203546419119,0.0020743914879004306,10.82048645520337
-0.00016235889786074526,0.0020953022144825787,10.87367676969756
-0.00015501124128125535,0.002116417110601884,10.92732165993712
-0.00014618323163217544,0.0021372024612504453,10.98075892895407
-0.00013563633063782307,0.002158205823371434,11.034986048574439
-0.00012350457967991328,0.002179092829837233,11.08900634342062
-0.00010988097660063353,0.002199885177677186,11.143151389004109
-9.457588852825421e-05,0.002220836509215563,11.197757050183933
-7.780462240099927e-05,0.002241558160736017,11.252153360554823
-5.960747467086925e-05,0.002262099521774045,11.306674457059644
-3.9769660961230705e-05,0.0022827292022346317,11.361320090271011
-1.8485891925631195e-05,0.0023036337425064966,11.41609021431405
3.7169343325979307e-06,0.002324515453846194,11.470984747433068
2.6502934920388182e-05,0.002345135766034845,11.52566266016867
5.0287533541649875e-05,0.0023656713031835054,11.580802725589587
7.482421977559856e-05,0.0023860780782116774,11.636065965310479
9.979481824644433e-05,0.0024067465826454674,11.691452273789713
0.0001252555896590306,0.0024276991382742997,11.74696149082383
0.0001505894057221359,0.002448943278959712,11.802593352370247
0.00017461311294542003,0.0024700069992027464,11.858002386809924
0.00019733517765944437,0.0024909399565092825,11.913876185796024
0.0002186295314065133,0.0025113162920742853,11.969871336640395
0.00023834805249995308,0.002530684173969962,12.02564062208968
0.000256828971228099,0.002549401191074534,12.081877006901486
0.00027470445336299533,0.0025672995227124878,12.138235026882807
0.0002929409578433994,0.0025842201165617255,12.194714958549627
0.000312104514943946,0.0026000533384426447,12.251317562327698
0.0003321135616179192,0.0026148020008513032,12.307692357067886
0.0003533005697215192,0.002628638573796618,12.364540054516842
0.00037582689858680376,0.0026414243382810705,12.421511666136665
0.0003993770614881224,0.0026538379882787414,12.478607787115227
0.00042344211656074505,0.0026665646078395063,12.535829617559829
0.0004476642275366461,0.0026804489500425093,12.593177331010716
0.0004711736722580485,0.002696051725676367,12.650650365173988
0.000493171366859723,0.00271270638733912,12.707892815924422
0.0005140606188049155,0.002730150819403512,12.765615799759495
0.0005339635211544736,0.0027478843499236932,12.82346406979722
0.0005525518993752049,0.0027650925811828026,12.881437135954892
0.0005691803854837119,0.0027815288543460953,12.939534159796382
0.0005836843039536534,0.002797198294474965,12.997394464525296
0.0005964940641923626,0.0028119056247028176,13.055736204274519
0.000607864723660252,0.002825322954675911,13.114199852916467
0.0006177766349177487,0.0028373408806007016,13.1727847806538
0.000626318005763581,0.002848503319453862,13.231490668986838
0.0006343460528477035,0.0028598098642886936,13.290317405555184
0.0006427172935000344,0.002871413485074665,13.349265114214974
0.0006518216473072557,0.0028832072022757006,13.40796850058011
0.0006622976347682983,0.0028954049744066507,13.467156939116936
0.0006743740806020593,0.002908001975422559,13.526467124284505
0.0006879500344633259,0.0029211611891536405,13.585899663718006
0.0007027584430086175,0.0029346056379098285,13.645086618625138
0.0007184903839298572,0.002948091500624885,13.70476352519827
0.0007344995229916847,0.002961725622121756,13.764193837609936
0.0007506966250471403,0.00297545611550367,13.823745380195838
0.0007666530207534554,0.0029884811546909496,13.883418422471374
0.0007816217049599183,0.003001156871224822,13.94358532807076
0.0007948762605487934,0.0030137966908929366,14.004248842712293
0.0008063564768392206,0.0030258934331877287,14.064290388618915
0.0008169502462661632,0.0030377242355592656,14.124826729661812
0.0008268622109906315,0.0030491388262255375,14.18511046976132
0.0008364159001031198,0.003060007973645634,14.245890926669833
0.0008456205182562051,0.0030701392545237397,14.306794456906518
0.0008545732291144041,0.0030797925280148892,14.367821018432467
0.0008633506005510234,0.003089205507247452,14.428970902746942
0.0008720664419361456,0.00309835200325432,14.490243759677492
0.0008808465420492167,0.0031072436723468795,14.551639150202757
0.0008893991749023218,0.0031162453636195317,14.613157101666564
0.0008974954187769713,0.0031256248692791686,14.674797519916638
0.000905042303173593,0.0031352517383083315,14.736560916884828
0.0009116736360170745,0.003144787530205064,14.798064546598493
0.0009173102950632275,0.0031541470763988186,14.860071841933062
0.0009219759010381355,0.003162925717394646,14.921817295477618
0.0009261772332779906,0.003170987603263549,14.984068179929702
0.0009300442603063018,0.003178539712181733,15.046441686751283
0.0009333939961515479,0.003185799106253672,15.108937560576859
0.000936149543392786,0.003192955647233178,15.1711685446662
0.0009382478258522538,0.0032003527109088848,15.233907632981653
0.0009394287199961833,0.003207959967637971,15.296768700555553
0.0009396287279178197,0.003215439633928268,15.359751886372555
0.0009386366562399164,0.0032224498305342816,15.422857269251388
0.0009354822373790706,0.0032290996236074986,15.485693679149248
0.0009297821109747602,0.003235688210942415,15.54904119827942
0.0009219469781627702,0.003242112685737786,15.612509843672951
0.0009120905395237357,0.0032478506383017886,15.67609939774856
0.0009001650515083753,0.003252737641927245,15.739809839141984
0.000886716922788494,0.0032571509232813163,15.80364129803169
0.000872575879727357,0.0032611189300718155,15.867593843053946
0.000858212704062457,0.003264522491114727,15.93166811849366
0.0008442865764170327,0.0032670339079870917,15.995864865869736
0.0008318513900132867,0.003268316806227299,16.05978670352337
0.0008211335708711616,0.0032684456065209225,16.123829627551817
0.0008125610194768201,0.0032676152142651536,16.18839299883783
0.0008066619845809921,0.0032657290360742857,16.253079653257267
0.0008035965727216718,0.003262432337613266,16.317889572153973
0.0008041257211114238,0.003257610103792824,16.38282211320852
0.0008087907962587362,0.003251360475178065,16.44787686448378
0.0008176079293088192,0.0032434909514494534,16.512650970168263
0.000830187791969636,0.0032341266091966995,16.577948602372206
0.0008458859785841176,0.003224210745277794,16.64336761129602
0.0008643063406865097,0.003213962095624054,16.708907999242257
0.0008851173212212416,0.0032028958273500325,16.77456974634052
0.0009077307193757408,0.003191065644674454,16.839945814121002
0.0009312352448662211,0.0031785328391313833,16.905848404033055
0.0009548519235191836,0.003165293469566001,16.971871861108557
0.0009783748801267882,0.0031514059978637937,17.038015862941275
0.0010015195260368649,0.0031372521513712637,17.104690581116262
0.0010241132066467495,0.003123551115679019,17.171077742026625
0.001046765817464808,0.0031096669157364846,17.237585084145152
0.0010701437386268543,0.0030950439473871813,17.303800609832262
