error_direction
158.93852
145.70186
159.86906
218.52374
52.02851
28.200256
2.1325288
1.1952264
1.5361564
2.2109945
2.47957
0.9916315
0.7973559
3.5561614
5.8151946
4.0005074
4.7267194
3.407508
5.3840394
4.350698
2.942619
2.6288888
4.484705
4.403835
5.5300965
6.4193325
3.3393874
3.0239048
3.6641874
4.390191
3.4073963
3.066228
2.7756715
1.110992
0.13261247
0.19878343
0.22102071
-0.092482485
0.08554424
0.08808825
0.058958437
-0.038486935
0.3082814
0.17870553
1.0564852
0.7624854
1.2229786
0.90975094
0.9666605
1.9873867
1.9579599
2.0925684
1.9322519
2.3739138
1.6659904
1.1162608
0.44146058
1.7930694
2.623853
4.465231
8.757755
9.979516
10.252935
10.825173
11.158532
11.222572
