error_dist
1.69465
1.7088572
1.6662074
0.8993446
0.49185032
0.39264327
0.27795804
0.7969092
0.8937501
0.8285067
0.6105034
0.47498387
0.12029641
0.25515503
0.86994356
0.034353364
0.024475684
0.030019036
0.14223467
0.039346088
0.117114834
0.9116843
1.2451503
1.3039812
1.8185531
2.126939
1.7478329
0.64464194
0.5651483
1.0377297
1.3638091
1.1527069
1.7864176
1.693309
0.44439703
0.24147819
0.3036698
0.2678311
0.08941095
-0.00016201509
0.28975803
0.12825291
-0.062092077
-0.09326435
0.5071275
0.7168971
0.7856516
0.69268423
1.8264067
2.1625733
1.1922636
0.2610095
0.101049416
-0.047107708
0.2365682
0.46383923
0.6514011
0.78326005
1.5339721
1.5922259
1.1443733
0.6297595
0.8728433
0.94816285
1.2478777
1.3929461
1.3794684
1.6663717
1.6886473
1.4309344
