error_direction
7.852233
24.761112
0.8742558
2.769739
11.858427
10.684497
1.8549988
0.8095082
0.5495814
0.32716894
1.0008521
1.1506364
1.4108708
0.6349319
1.1015842
0.49275777
0.9228797
0.26543006
0.31923082
0.25623456
0.5972122
0.36104816
0.15941727
0.45651153
0.5796907
1.2941489
1.243763
1.4693468
1.3018799
2.224973
2.3702552
1.7928333
1.8707666
1.6801887
1.7955327
1.6271832
0.8489008
0.5833634
0.4466585
0.813692
0.92559814
1.5933249
1.9318414
1.0188184
0.72056997
1.4831464
1.6726308
1.1765475
3.7869396
0.5604695
0.50525117
0.20697047
0.13687828
0.0070365616
0.08546881
0.21721725
0.065350756
0.35126755
0.84768593
1.2054291
0.7423763
1.0625284
1.1292729
0.6532644
1.3665538
4.1088634
5.862081
6.090417
6.6479263
8.73917
5.815962
3.4515948
5.9096074
4.9270973
5.7047234
3.635139
3.2710724
2.6552637
3.3594818
2.9711292
2.452036
3.4892163
1.7473733
3.578619
0.26085293
0.4535255
-0.011377414
0.57597244
0.35236758
0.21528704
0.37726247
0.6223936
1.2008064
1.0495875
0.9658992
0.53655994
0.92205656
0.7342566
1.8452044
0.5855453
0.54983604
0.4323506
1.2316339
0.9662826
1.7984278
1.4807041
1.2337947
1.2199235
2.0027988
0.73657036
0.99984086
0.8652674
2.5605974
2.1365356
4.125588
17.941711
30.631525
36.684444
1.3884263
68.37078
