error_dist
0.78110546
0.34311008
0.35917222
0.14051633
0.31380808
0.48495483
0.48001665
0.88249654
1.0132781
0.77472264
0.98938835
0.9979932
1.044536
1.0166343
1.1512165
0.55022836
0.7972197
0.84393054
0.524385
0.6656324
0.96172297
0.82793206
0.60163593
0.52865016
0.5096744
0.4487837
0.78217745
0.7168216
1.0608052
1.7684952
1.605897
1.1463835
1.1811329
1.0920545
1.1274658
1.1997937
0.6316202
0.10507404
0.28429002
0.7768737
0.7751863
1.2005283
1.4483469
1.6224723
0.7098823
1.069075
0.90808254
1.1160777
1.2849561
0.45632303
0.56669784
0.32302248
0.3155561
0.21565895
0.21838693
0.18197404
0.23682378
0.30210018
0.4686851
0.68614644
0.6017753
0.5606326
0.5462704
0.36598748
0.646718
1.0364515
1.4897861
1.3557991
1.8304408
1.221755
1.1014669
0.6875699
1.3969617
1.3167535
1.926333
1.6780497
1.9720175
1.5313146
1.4938395
1.4004306
1.2046176
1.716267
1.4047551
1.3660448
0.643149
0.5912728
0.35801744
0.34468377
0.17516004
0.04701047
0.101872854
0.28314477
0.41645485
0.8064165
0.47941887
0.33699697
0.62257236
0.8541828
0.7866955
0.57213515
0.86578023
1.5184155
1.1901935
1.0303484
1.0767798
1.0048689
0.8646222
0.9379315
1.0232868
1.0777686
0.98877245
1.0568316
1.1201136
1.0478907
1.2971382
1.3462814
1.7274389
1.7876842
0.5879807
0.9895579
1.2688763
