error_dist
1.310577
1.3207299
1.28792
1.3110265
1.258692
2.0019345
1.604507
1.1294669
0.76505435
0.56165856
0.84773636
0.68236357
0.5777879
0.7788794
0.90701556
0.5248819
0.54732454
0.4870304
0.33177477
0.4514274
0.32960582
0.6451542
0.49548227
0.54143363
0.45133054
0.52777714
0.4453767
0.20103638
0.36947477
0.3880933
0.57520556
0.5013045
0.52898103
0.6591296
0.4305141
0.6993548
0.8776826
0.74970895
0.8743436
0.6733813
0.32723105
0.83681566
1.0961801
1.1910334
0.6309495
1.1431506
0.977055
1.1501682
1.178067
1.3005472
1.4933107
1.0422088
0.41384864
0.38503426
0.4004984
0.4414879
0.33836287
0.4992103
0.27942026
0.51460475
0.53345376
0.6789311
0.64733696
0.6832177
0.27948314
0.53225166
0.15889083
0.16620825
0.17615806
0.054010678
0.17613594
0.24068718
0.64188
0.6508217
0.70076627
0.718385
0.60478204
0.45887417
0.5173264
0.5571604
0.43975443
0.7560656
0.53176683
0.768124
0.54745334
0.8555972
1.3425139
0.8284956
1.5020638
1.3923748
1.0594014
0.5285601
0.68308836
0.8265078
0.79738444
0.98656225
1.1825898
1.3990008
1.1202432
0.3977993
0.3125763
0.52708226
0.48636246
0.5285216
0.48313457
0.4164989
0.35945272
0.58639044
0.73441017
0.29557925
-0.014490018
0.36733127
0.3620001
0.2672001
0.14840333
0.28877378
0.6119958
0.6528724
0.6694279
0.5565626
0.5963075
0.6378334
0.8705853
0.7249771
0.6979784
0.700686
0.7292196
0.6576274
0.77924013
1.1985347
1.206192
1.3018303
1.3368243
1.3336176
1.3577232
1.3357283
1.2875124
