error_direction
125.79193
133.81236
149.89877
137.88155
149.24892
112.91593
66.885994
42.048183
8.143906
5.3626165
3.3833084
15.284067
9.675897
7.914378
5.480428
5.483203
6.148048
2.1378913
-0.18947713
1.8249915
0.7907895
2.1696036
1.0848656
1.0468831
2.5613437
3.8143597
3.3165975
3.0204606
3.7520928
2.6245658
2.7458196
2.4267051
2.7168121
2.6931071
1.5833626
0.96897984
1.5607984
1.4296262
1.3690858
1.5143962
2.5949478
1.6858785
0.45716137
0.45778716
1.3815348
1.610647
1.8232598
4.811295
6.547214
6.4892344
6.6166425
6.2760553
6.1801596
3.2869978
1.3826227
2.2908838
2.5350902
1.9679976
0.8113295
1.9183338
1.9854553
1.2999856
2.1706784
1.8915925
1.0966611
1.729603
2.1996403
2.8625834
0.89136624
1.1920424
0.9604169
0.99925375
1.4076033
1.1767573
1.1232591
0.993168
1.0568056
0.79308116
0.8925059
0.65661156
1.130476
0.45265576
0.39181632
2.8373978
0.3542136
1.0801227
1.5401051
1.7055252
0.6831237
0.6599804
1.2757275
0.19791031
0.87841773
0.8872305
0.7277677
0.7358774
1.3074529
1.3411031
0.56338704
1.6926286
1.5057297
1.3318417
1.4725983
0.8275354
1.0591121
0.963786
1.1159582
0.73369193
1.0133014
1.2186575
1.0302901
0.7475095
0.8749083
0.70293736
0.2600229
0.47677097
0.4882555
1.0628209
0.9620886
0.6370956
0.4730028
0.19500566
0.59902394
0.7141689
0.71364725
10.58643
10.5989065
11.325938
48.716995
40.38947
87.124344
99.84883
96.077126
100.02229
93.14759
