Time (s),X (m/s^2),Y (m/s^2),Z (m/s^2)
341992.627325284,-1.208820076751146,12.422108925150209,3.033616040767839
341992.632269131,-1.3331850038144384,12.29175827107716,3.5766242509559865
341992.637212979,-1.134201201376539,12.129493406124944,4.098390818419984
341992.642156827,-0.8441743312751524,11.933225831723588,4.48650742831596
341992.647070157,-0.6946608587963764,11.70899757818099,4.745524708020427
341992.652014004,-0.7225218446946274,11.415667656184546,4.909345490206918
341992.656957852,-0.8870389831226607,11.033757941336992,4.998794704179012
341992.6619017,-1.013677167101618,10.596967292901804,4.982177462393463
341992.66681503,-0.8472094382998903,10.146085155979142,4.791438436629129
341992.67172836,-0.3823045877875087,9.77139272350931,4.377493729304769
341992.676672208,0.1484906364450598,9.510366324921463,3.807346276754924
341992.681616055,0.4716377791902178,9.339225239718331,3.255485310989941
341992.686559903,0.6216944453547115,9.278697370339057,2.811245645188728
341992.691503751,0.7146873422132602,9.285501131477975,2.527528752916504
341992.696417081,0.7548587152599733,9.381138580512896,2.3861217086131585
341992.701360928,0.7929609216889196,9.65425719397263,2.2470645688810755
341992.706304776,0.7860149810914494,10.060462447749202,2.0587752392251946
341992.711248624,0.6995787213836266,10.517405596103684,1.9031987027979012
341992.716192471,0.5704714741206595,11.013558181590572,1.7805710838203528
341992.721105801,0.3492977224654154,11.492485986825637,1.6956500016357543
341992.726049649,-0.0008007437360534,11.898686150914834,1.6701640925746504
341992.730993497,-0.4112872994307268,12.19651561294502,1.669144
341992.735937344,-0.8131797841646394,12.381186377871524,1.6512742246707877
341992.740881192,-1.1392680576451784,12.497884871114769,1.6060607403237317
341992.74582504,-1.3460367974442176,12.49450783273697,1.52359207330727
341992.75073837,-1.4903067102657463,12.287872294503115,1.4779468572471215
341992.755712735,-1.5978879535412058,11.889780283330436,1.4867672998603845
341992.760656583,-1.6247686833348605,11.326371254464185,1.5349093976178874
341992.76560043,-1.6242359260021748,10.639525013101736,1.59145009293793
341992.770544278,-1.661901167101618,9.9432766801182,1.6323873150928183
341992.775488126,-1.747448568651093,9.246295430473271,1.6454426105188935
341992.780401456,-1.7734154266219802,8.57079410498845,1.6180899974241507
341992.785345303,-1.702355896656996,7.99585296646397,1.5090825864093285
341992.790289151,-1.5840144804860503,7.562966367585735,1.3728797027979014
341992.805090176,-0.8147998662967885,6.537774150114484,1.0416868591615056
341992.810034024,-0.4987822013405347,6.295078979710339,0.9813522218231628
341992.814977872,-0.1847212939511894,6.064151572374596,0.9462955739126688
341992.819921719,0.1698951548638135,5.901209675753922,0.9209657059170724
341992.824865567,0.5017624651512345,5.820049740323731,0.9285678335889372
341992.829778897,0.747931565233355,5.79052500029593,0.9088942874547404
341992.834722745,0.9443998532240474,5.849048797116942,0.8409829809300366
341992.839666592,1.118964486770525,6.0393295543943815,0.7598059697901249
341992.84461044,1.299866112537036,6.323885835656153,0.6912253144022632
341992.849554288,1.451381204622998,6.614690965034524,0.5890822397138827
341992.854467618,1.5932549954405668,6.915459990689003,0.4947861446845621
341992.859411465,1.7714461514591775,7.249936880382018,0.4431125774636634
341992.864324795,1.912279139881099,7.608324703496,0.4025247154170389
341992.869299161,1.9889421987738736,7.905781452078516,0.3830860918177311
341992.874212491,2.04824171249336,8.13496613636556,0.3632705723336312
341992.879186856,2.065685442370433,8.306935012858123,0.3430310925261817
341992.884130704,2.005496851152382,8.379415685400321,0.32731505541655
341992.889044034,1.888432432504432,8.38891785728172,0.2930708584831468
341992.893987881,1.800904374420163,8.368659650643517,0.260263427714288
341992.898931729,1.7305264438121883,8.342429388722914,0.2344272775669883
341992.903845059,1.6668788585523464,8.326497000330528,0.1725075739693853
341992.908788907,1.6595053335082308,8.322658333346817,0.1189027034929067
341992.913732754,1.7010540697434609,8.334076942984886,0.0433582494498717
341992.918676602,1.797698593547779,8.3502231297372,-0.0543163710296109
341992.92362045,1.9317180565957932,8.375583685436325,-0.1532987045062874
341992.92853378,2.053455996814991,8.375152286462745,-0.236552998085616
341992.933477628,2.2096711346388758,8.366529389407681,-0.3273060505021696
341992.938421475,2.389357167953586,8.3793099445879,-0.4259368525334921
341992.943365323,2.5350278342794925,8.397776370504918,-0.4784349075867624
341992.94830917,2.660974638261459,8.402334037460706,-0.5312391978655489
341992.953253018,2.78391987127618,8.438521333835507,-0.6229864081921612
341992.958166348,2.8473904279622984,8.509142283573665,-0.7510549957537963
341992.963110196,2.8508676480763566,8.603230611927186,-0.8717121674244435
341992.968054044,2.779783504091449,8.735875759311726,-0.9745882721340284
341992.972967374,2.6479885630754367,8.920262012251973,-1.0863252925705595
341992.977941739,2.455945935867995,9.145174487144187,-1.1831155303786514
341992.982855069,2.214808578824748,9.42902913344188,-1.2738434256827853
341992.987798917,1.9470373917433124,9.737896703289968,-1.3542196192497462
341992.992712247,1.681156842071906,10.040577446531486,-1.44007214874003
341992.997656094,1.4123657808702414,10.3028226488702,-1.511599959102901
341993.002599942,1.1276625348487657,10.506736631033156,-1.5002041662452
341993.007513272,0.8643865784942188,10.660760424794589,-1.4194620028890792
341993.01245712,0.5571631640165717,10.744601963330588,-1.26451635038557
341993.017431485,0.1659059193344276,10.805197524721043,-1.0268611032435295
341993.022344815,-0.2347211314582981,10.865802998398843,-0.7832947209161607
341993.027288663,-0.5721435207291972,10.926860611599912,-0.5756021281946775
341993.03223251,-0.7978216344470207,11.034714229770255,-0.3672227025591609
341993.03714584,-0.905866141134424,11.184404566834507,-0.1527600061255808
341993.042089688,-0.8697486843824891,11.374108297888204,0.0619179275491479
341993.047033536,-0.6261959418616834,11.642944224549378,0.2792848349655976
341993.051977383,-0.242607458365722,11.955650012318545,0.511933869726551
341993.056921231,0.1777017439334704,12.325557429006516,0.6985062047844108
341993.061865079,0.5884101696575219,12.767688355335965,0.8022140561071052
341993.066778409,0.8863655649201254,13.217509844334089,0.8062022871069112
341993.071722256,1.0981027804286825,13.628631488055555,0.658887313669092
341993.076635587,1.1939347173122912,13.946803618206795,0.3729417985643137
341993.081579434,1.2010284259214683,14.153812093794349,0.0424530346021965
341993.086523282,1.1217450915612697,14.328654723612257,-0.2269001868936909
341993.091467129,0.8249869770727128,14.492898395731098,-0.392072379566358
341993.096410977,0.351774162796874,14.551654555497256,-0.490308796919525
341993.101354825,0.077125943731482,14.450757165393233,-0.4800422586628877
341993.106298672,0.1211216736025609,14.246410110672317,-0.2430607685666648
341993.11124252,0.2116673892520563,14.031344331804297,0.2835208937944694
341993.11615585,0.2220612862360151,13.834958862712051,0.9451491233833268
341993.121099698,0.273121741507425,13.751151944422038,1.5919617824726813
341993.126043545,0.6503582135420047,13.785266791447228,2.169513846325948
341993.130987393,1.3782749877502305,13.785752240404438,2.7136892448345904
341993.135900723,2.120151980386418,13.600407437029263,3.2850562684849174
341993.140844571,2.6587141514035224,13.219746163326016,3.868196819110539
341993.145788419,2.9379447424944583,12.639475971507007,4.477688023092948
341993.150732266,3.0593390932652054,11.919663624015543,5.00021339217124
341993.155676114,3.157373260039548,11.184709864944676,5.344546668724847
341993.160619962,3.1938264057043027,10.448781500552506,5.448843812076102
341993.165533292,3.0542299591739206,9.771137889942258,5.290280668758663
