Time (s),X (µT),Y (µT),Z (µT)
342000.478852996,9.26862434444321,-45.75931706163584,-24.616388121552028
342000.483766326,8.698327123461068,-45.76732781122824,-24.97496960330669
342000.488710174,8.176170804909145,-45.77418942149464,-25.2746081986126
342000.493654022,8.363484327122796,-45.76459343620279,-24.73454668974143
342000.498597869,8.550797811448243,-45.75499745285194,-24.194485290109355
342000.503511199,8.736955061448244,-45.745460702851936,-23.657757540109355
342000.508455047,8.908510217835738,-45.76845681227111,-23.16403782078264
342000.513398895,8.91347688279874,-46.13599803189851,-23.160217174449183
342000.518342742,8.918443546757125,-46.50353917718276,-23.156396528888536
342000.52328659,8.923410211720126,-46.87108039681015,-23.15257588255508
342000.52819992,8.877862531730086,-47.17299228815673,-23.14950519775017
342000.533143768,8.298660660098093,-46.80736151688927,-23.154089773041186
342000.538087615,7.719458905622184,-46.44173081957853,-23.15867434740487
342000.543031463,7.14025703399019,-46.07610004831108,-23.16325892269588
342000.547975311,6.632643428059168,-45.74481696957869,-23.200413230978704
342000.552888641,6.825397081330175,-45.75010817251313,-23.55455105067314
342000.557863006,7.020545183829587,-45.75546510450935,-23.913088086749347
342000.562806854,7.214496081330175,-45.760789172513135,-24.26942555067314
342000.567720184,7.350279528701592,-45.73848575016876,-24.5713095886108
342000.572694549,6.771582502928734,-45.369015770425385,-24.2200662437358
342000.577638397,6.196435698568159,-45.00181243484098,-23.870977725286988
342000.582582244,5.6212890105434425,-44.63460917353138,-23.521889277448867
342000.587495574,5.073482489816958,-44.2977511945078,-23.185544200781653
342000.592439422,5.269129433250163,-44.84029514538872,-23.17952431000373
342000.59738327,5.464776376683369,-45.38283909626964,-23.173504419225807
342000.602327117,5.660423280542756,-45.92538293740933,-23.167484529665536
342000.607240447,5.854862510183042,-46.4645778054922,-23.161501799218343
342000.612184295,6.04148345334208,-46.135813475077725,-23.50609731214223
342000.617128143,6.227816944071101,-45.77930045475156,-23.861858928183054
342000.62207199,6.414150397110151,-45.42278750653784,-24.217620472263405
342000.627015838,6.600483887839173,-45.06627448621167,-24.57338208830423
342000.631929168,6.7956900016565935,-45.524657108394415,-24.916729796857087
342000.636873016,6.9931447338576085,-46.06990160396456,-25.26115383228341
342000.641816863,7.19059942611914,-46.61514598924724,-25.605577798042532
342000.646760711,7.388054158320155,-47.16039048481738,-25.95000183346886
342000.651704559,7.105978933998525,-46.80742207174482,-25.44293091901431
342000.656648406,6.719344599557193,-46.25860278812656,-24.75019578813452
342000.661592254,6.332710186910701,-45.70978339349772,-24.057460517134057
342000.666536102,5.9460757742642105,-45.16096399886889,-23.3647252461336
342000.671449432,5.844575239409653,-45.27199621407325,-23.173874087455165
342000.676362762,5.849406944358944,-45.62990359514362,-23.170157447548867
342000.681306609,5.854268659329939,-45.99003396134794,-23.166417723359604
342000.686250457,5.859130375284322,-46.35016440039641,-23.162677998413898
342000.691194305,5.858548815995643,-46.1759728005831,-23.365096693972426
342000.696138152,5.854849265479202,-45.69571339661808,-23.685606046229807
342000.701082,5.851149714214446,-45.21545389551021,-24.006115463317137
342000.706025848,5.84745016294969,-44.735194394402335,-24.32662488040447
342000.710939178,5.844151378696231,-44.28591820455305,-24.648838444393085
342000.715883025,5.8445334682909325,-44.10826056465342,-25.00912013776437
342000.720826873,5.84491555796292,-43.93060288881868,-25.369401904010424
342000.725770721,5.845297647634907,-43.75294521298395,-25.72968367025648
342000.730714568,5.826879343295614,-43.61073011395462,-26.03656126872141
342000.735658416,5.636907333689129,-43.79192837311743,-25.856126259597197
342000.740571746,5.448108006938017,-43.97200810912315,-25.67680506214527
342000.745515594,5.258135997331531,-44.15320636828597,-25.49637005302105
342000.750459442,5.08596627217739,-44.33464280821877,-25.33242972782261
342000.755403289,5.088258809745598,-44.5184133808609,-25.3301371902544
342000.760347137,5.090551347777521,-44.70218399067459,-25.32784465222248
342000.765260467,5.092829734145466,-44.88482019840507,-25.325566265854533
342000.770204315,5.1304866037571895,-45.08518876156437,-25.32306540244414
342000.775148162,5.5147135979183135,-45.448217078052174,-25.318522952699865
342000.78009201,5.898940669797659,-45.81124546797031,-25.313980502036785
342000.785035858,6.283167741677003,-46.17427385788845,-25.3094380513737
342000.789979705,6.6439146792878585,-46.52651534427897,-25.316204169423823
342000.794893035,6.647741313018604,-46.71363495006769,-25.49375756705389
342000.799836883,6.651591714989665,-46.90191680551795,-25.67241379608117
342000.804780731,6.655442116960726,-47.0901986609682,-25.85107002510845
342000.809724578,6.676474132570403,-47.24393404483423,-26.01332571032169
342000.814668426,6.865886255507218,-47.0591138449265,-26.014856184148705
342000.819581756,7.054129151726749,-46.87543452614229,-26.01637721047648
342000.824525604,7.2435412746635635,-46.69061432623457,-26.01790768430349
342000.829469451,7.338997211166367,-46.48796572959014,-25.984951261405445
342000.834413299,6.577102781160734,-46.12263252923776,-25.637301705966653
342000.839357147,5.815208351155103,-45.75729932888538,-25.28965215052786
342000.844270477,5.058017037874521,-45.39422130276335,-24.944148609516063
342000.849214324,4.33826029488749,-45.04900581581354,-24.60929214953215
342000.854127654,4.711762324594772,-45.225752489804655,-24.60706898965554
342000.859071502,5.087584274792354,-45.4035969844178,-24.60483202114139
342000.863984832,5.461086304499635,-45.580343658408914,-24.602608861264784
342000.86892868,5.836908254697216,-45.75818815302206,-24.60037189275063
342000.873872527,5.334090358613235,-45.272555493675895,-24.76937123599251
342000.878816375,4.767265541593951,-44.73859000476789,-24.950844771763904
342000.883760223,4.200440724574668,-44.20462451585989,-25.1323183075353
342000.88870407,3.633616022207942,-43.67065913495792,-25.313791806599752
342000.893647918,4.027233590463096,-43.89021144697277,-25.18875153538373
342000.898591766,4.596114501853586,-44.24726711257399,-25.00777804489979
342000.903505096,5.161483754379603,-44.60211870054118,-24.82792169009288
342000.908448943,5.730364550701648,-44.95917429392018,-24.646948236214737
342000.913392791,5.261898061525656,-45.03602146811121,-24.470608141341536
342000.918306121,4.5122047391302615,-45.03564808513087,-24.296625619311527
342000.923249969,3.757854872026317,-45.03527238296948,-24.12156244554282
342000.928193817,3.003505004922371,-45.0348966808081,-23.946499271774112
342000.933137664,2.927422043046377,-45.167541449318186,-24.14673817803673
342000.938081512,3.1203068613590417,-45.352935730909095,-24.49580376745271
342000.943025359,3.313191640656587,-45.538329975,-24.844869286262632
342000.94793869,3.5048858345810325,-45.722579869204544,-25.19178019078696
342000.952882537,3.468946838255296,-45.88888377792821,-25.11964936095166
342000.957826385,3.3019339800843763,-46.04425247619306,-24.80625062904489
342000.962770233,3.1349211219134574,-46.199621174457896,-24.492851897138117
342000.967683563,2.968939221491575,-46.35403079349262,-24.18138775191369
342000.97262741,2.825842633656509,-46.50290094112352,-23.897007085970344
342000.977571258,3.2123199813834145,-46.50787529427652,-24.25516803620661
342000.982515106,3.5987973291103192,-46.51284964742952,-24.613328986442877
342000.987458953,3.985274598663836,-46.51782399957635,-24.971489864233355
342000.992402801,4.339478638743924,-46.5223936589724,-25.299742105454623
342000.997346649,4.145035978813651,-46.520083518606434,-25.119545857843484
342001.002259979,3.951793598725264,-46.517787638562325,-24.94046194804787
342001.007203826,3.757350978125216,-46.51547749866364,-24.760265736885312
342001.012147674,3.596517881978172,-46.54479961141544,-24.579793613950013
342001.017091522,3.790986001061845,-46.90851993432295,-24.3964050938083
342001.022035369,3.9854540808101424,-47.27224018366019,-24.21301661076088
342001.026948699,4.178721762894499,-47.63371528850791,-24.03076013409172
342001.031892547,4.355756683289176,-47.918358803231655,-23.863748278092444
342001.036836395,4.348497730680669,-47.36704722417698,-23.86986121207141
342001.041780242,4.341238779540441,-46.815735756636975,-23.875974144813892
342001.04672409,4.333979826931933,-46.2644241775823,-23.882087078792857
342001.05163742,4.344156681542571,-45.7954696353639,-23.887242641313676
342001.056581268,4.538136481158901,-46.15776694926403,-23.882714060920463
342001.061525115,4.732116241538627,-46.5200641898817,-23.878185481443257
342001.066468963,4.926096041154956,-46.88236150378183,-23.873656901050044
342001.071382293,5.104667878134126,-47.2358597874105,-23.86926721874744
342001.076356658,4.913791087793402,-47.422109146752135,-23.867724657510017
342001.081300506,4.724085298577609,-47.60721589357959,-23.866191559659637
342001.086244354,4.534379509361818,-47.79232264040705,-23.86465846180925
342001.091188201,4.356197917556514,-47.943812619071615,-23.87436171488604
342001.096132049,4.353183383923261,-47.58432868071461,-24.054857379210663
342001.101045379,4.350187458778257,-47.22706380953581,-24.23423885744302
342001.105989227,4.347172925145004,-46.867579871178805,-24.41473452176764
342001.110933074,4.345404163397657,-46.51261187909533,-24.59843190912981
342001.115876922,4.544208413788536,-46.88471336750122,-25.297622482239845
342001.12082077,4.743012664179415,-47.25681485590712,-25.996813055349875
342001.125764617,4.9418168743578414,-47.62891626904745,-26.69600348703352
342001.130677947,5.139393921138612,-47.99872080309246,-27.39087800958735
342001.135621795,4.445262183401855,-47.847341029174245,-26.78657968287844
342001.140565643,3.686082000322665,-47.65782678343181,-26.087325023821293
342001.14550949,2.9269019708040585,-47.468312576022726,-25.3880705062035
342001.150453338,2.167721787724868,-47.278798330280296,-24.68881584714636
342001.155397186,1.7352329622465208,-46.9451028210414,-24.59337774856096
342001.160341033,1.3568010256308027,-46.58755006644896,-24.5978516844632
342001.165284881,0.9783690124690392,-46.22999723953372,-24.602325621270385
342001.170228729,0.5999369993072756,-45.87244441261849,-24.60679955807757
342001.175142059,0.5131537220671599,-45.92494198275116,-24.606431527181208
342001.180085906,0.515767745982356,-46.10454857557182,-24.604564611954743
342001.185029754,0.5183817704262949,-46.2841552047218,-24.602697696350663
342001.189943084,0.5209796586949346,-46.46265313572645,-24.600842305075485
342001.194886932,0.3990083921735533,-46.76469013591612,-24.59770784722635
342001.199830779,0.2147445363409095,-47.127942229576895,-24.59393961920918
342001.204774627,0.0304806432369148,-47.49119439671327,-24.59017139042981
342001.209687957,-0.1526458027834016,-47.852204235680034,-24.586426422641846
342001.214631805,-0.0145530762055049,-47.9978087480719,-24.87530591016794
342001.219575652,0.3286756892512754,-48.00491015361598,-25.35041573696059
342001.2245195,0.671904524133498,-48.01201156059648,-25.82552565985448
342001.229463348,1.0151333590157208,-48.01911296757698,-26.30063558274837
342001.234376678,1.2709038965667188,-48.00839105569253,-26.712512719337976
342001.239320525,0.6924660708938467,-47.82347421426631,-26.536383437817147
342001.244264373,0.1140281282194115,-47.63855733543664,-26.36025412067036
342001.249208221,-0.4644098144550235,-47.45364045660699,-26.184124803523577
342001.254152068,-0.948462312477904,-47.286539049156914,-26.007808403415115
342001.259095916,-0.5712482569550832,-47.28200354423309,-25.829784509466798
342001.264039764,-0.1940342014322622,-47.27746803930928,-25.651760615518477
342001.268953094,0.1808513402393147,-47.27296053171451,-25.47483564961072
342001.273896942,0.5374720803642068,-47.28941524340243,-25.316505141839727
342001.278840789,0.5440075070909594,-47.66270249206492,-25.492961159574094
342001.283784637,0.5505429351396434,-48.03598981623283,-25.669417213000507
342001.288728484,0.5570783618663959,-48.40927706489531,-25.845873230734878
342001.293641815,0.5318642597735767,-48.7496591713081,-25.96387036608917
342001.298585662,0.1432549460753538,-48.7416111631188,-25.42541258009134
342001.30352951,-0.2453544462275091,-48.73356315330161,-24.88695468517877
342001.308473358,-0.633963838530372,-48.725515143484415,-24.348496790266207
342001.313386688,-0.9844396276896792,-48.66806361768536,-23.91352451840333
342001.318300018,-0.9870974962781476,-48.129268042284096,-24.453459286988576
342001.323243865,-0.9897718730546912,-47.58712597385782,-24.99674762419895
342001.328187713,-0.9924462503721851,-47.04498379577159,-25.54003607130114
342001.333131561,-0.942110784431692,-46.55282935567789,-26.032949785225966
342001.338075408,-0.3722793403890576,-46.55055439893181,-26.0321914663106
342001.342988738,0.194034691772131,-46.54829348486442,-26.03143782828814
342001.347932586,0.7638662510755015,-46.54601852765818,-26.030679509219397
342001.352876434,1.2988221857392082,-46.566047243964434,-26.029714847476967
342001.357820281,1.3036689905968195,-46.92509149116554,-26.02561378008787
342001.362733611,1.308485877468733,-47.28191945754488,-26.02153802745336
342001.367677459,1.3133326833067154,-47.640963777370445,-26.01743695923473
342001.372621307,1.3181794891446978,-48.000008097196016,-26.0133358910161
342001.377565154,1.1329787749641762,-47.66670947572453,-26.017151127030317
342001.382509002,0.940468520305783,-47.30678227669835,-26.021270836318184
342001.38745285,0.74795826564739,-46.946855077672176,-26.02539054560605
342001.392396697,0.5554480499283523,-46.58692795144905,-26.029510254060625
342001.397310027,0.5353843356888944,-46.54958888870299,-26.185493953366105
342001.402253875,0.5368868981337976,-46.55259425979342,-26.361684233618963
342001.407197723,0.5383894605787009,-46.55559963088386,-26.53787451387182
342001.41214157,0.5398920227196783,-46.5586050013664,-26.71406475848639
342001.4170549,0.2290205994924987,-46.55058503405446,-26.1731434788448
342001.421998748,-0.1528335845763461,-46.54008207430351,-25.470576963165783
342001.426942596,-0.5346877686451911,-46.52957911455256,-24.76801044748677
342001.431886443,-0.9165418754757824,-46.51907615692605,-24.065444073917
342001.436830291,-1.009826983363637,-46.785532264237375,-23.884556933361107
342001.441743621,-1.005360209289261,-47.1436099113719,-23.880462654727264
342001.446687469,-1.0008656908925615,-47.50391167405234,-23.876342945439397
342001.451661834,-0.996343429082652,-47.8664374793999,-23.8721978063308
342001.456605682,-0.7505968594068677,-48.100036460376,-23.869155184855785
342001.461580047,-0.385303196767692,-48.27308930662501,-23.866620736628366
342001.466523895,-0.0222505571943265,-48.44508049903298,-23.864101836869256
342001.471437225,0.3385609858779935,-48.61601000281099,-23.86159848608796
342001.476350555,0.3823492441370019,-48.63873489826591,-24.01347303881105
342001.481294402,0.00108640948004,-48.46276747451881,-24.373406541719977
342001.48623825,-0.3801765022955776,-48.2868000151785,-24.733340117433244
342001.491182098,-0.7614394140711954,-48.110832555838186,-25.09327369314651
342001.496125945,-0.9820204760001924,-48.01001894224535,-25.37764427998472
342001.501039275,-0.9804921027947944,-48.01307543826736,-25.556449672854946
342001.505983123,-0.9789542364567386,-48.01615091899944,-25.73636567359796
342001.510926971,-0.9774163701186828,-48.01922639973153,-25.91628167434097
342001.515870818,-0.8943729855058037,-47.86155829280212,-26.09609007889281
342001.520814666,-0.7094476374348593,-47.50296057467216,-26.2757640700018
342001.525727996,-0.5256638195591048,-47.14657645314992,-26.454328947145168
342001.530671844,-0.3407384714881604,-46.78797873501996,-26.63400293825415
342001.535615692,-0.4276789834769915,-46.69265427981925,-26.682241479020444
342001.540559539,-0.9767912722601106,-47.044894228458986,-26.507039825533138
342001.545503387,-1.5259036721130683,-47.39713424834687,-26.3318381366075
342001.550447234,-2.075015960896188,-47.74937419698661,-26.156636483120195
342001.555391082,-2.5462799961326765,-48.02567578197851,-26.01936841766608
342001.560304412,-2.7339002165289488,-48.02642457923205,-26.019742939006264
342001.56524826,-2.92268579603728,-48.02717802746458,-26.020119786598148
342001.570192108,-3.111471375545611,-48.02793147569711,-26.02049663419003
342001.575135955,-3.210751126592476,-47.94057013346432,-25.9932960037889
342001.580079803,-2.84184672133543,-47.392300597642325,-25.8218439317998
342001.584993133,-2.4752195350866613,-46.84741548822143,-25.65145022049108
342001.589967498,-2.1040379854402183,-46.29576163689769,-25.478939822501484
342001.594911346,-1.7966386586016596,-45.82896850315752,-25.345965069051164
342001.599855193,-1.981279361931138,-46.013985807032654,-25.520808478316475
342001.604799041,-2.165920102608193,-46.19900314833154,-25.695651922947647
342001.609712371,-2.3494210699499867,-46.38287839156799,-25.86941607221148
342001.614656219,-2.513030229523978,-46.57780999415517,-26.04409025393559
342001.619600067,-2.31910220405106,-46.94128418303011,-26.2158869637746
342001.624543914,-2.1251742178042714,-47.30475829838456,-26.387683638864026
342001.629487762,-1.9312461923313533,-47.66823248725952,-26.559480348703037
342001.634401092,-1.7385152699007174,-48.02946297744145,-26.730216570438277
342001.63934494,-1.5500221691318878,-47.864158160607445,-27.0796754425186
342001.644288787,-1.3616316525141174,-47.68887638807024,-27.432486369175617
342001.649232635,-1.1732410977902898,-47.51359458007852,-27.78529736719628
342001.654176483,-0.9848505430664624,-47.33831277208679,-28.138108365216947
342001.659089813,-1.1328994446616494,-47.48389031645032,-28.169101061476063
342001.663972625,-1.3142609851127836,-47.66121336118322,-28.16726551284131
342001.66894699,-1.4990230646616594,-47.8418612229917,-28.165395547566277
342001.673890838,-1.6826516559398526,-48.02140083665216,-28.16353705425405
342001.678834686,-1.4265971583093973,-47.77837567429123,-28.44296681435614
342001.683778533,-1.0537518769114935,-47.42310677797474,-28.797113719890906
342001.688722381,-0.6809065200975664,-47.06783780979742,-29.151260697059534
342001.693635711,-0.3103627094879821,-46.71476189010599,-29.503221551707977
342001.698579559,-0.3375674728494678,-46.476320531799445,-29.23721916213382
342001.708406219,-0.7264459321300412,-46.10015543598247,-28.189490980773265
342001.713350067,-0.9220928755632468,-45.91090465732273,-27.662373030832693
342001.718293914,-1.0979816892878955,-46.147342346333545,-27.267107798506174
342001.723237762,-1.2625527940680747,-46.62762110509308,-26.947369733830783
342001.728181609,-1.4271238655601943,-47.107899766705856,-26.627631733829315
342001.73309494,-1.5906791186385056,-47.58521389813844,-26.309867323384328
342001.738038787,-1.757437684228002,-48.02428415913179,-26.03327920683263
342001.742982635,-1.947321228020661,-48.02772271579326,-26.212847080640884
342001.747926483,-2.137204771813321,-48.031161272454725,-26.392414954449137
342001.75287033,-2.3270882771979338,-48.034599828420674,-26.571982791935916
342001.75778366,-2.483245973273119,-48.021967331959445,-26.735054467144803
342001.762727508,-2.296436467167415,-47.83968640624696,-26.736564158828045
342001.767671356,-2.109626961061711,-47.65740548053446,-26.738073850511284
342001.772584686,-1.923970615916323,-47.47624976119783,-26.739574222981883
342001.777559051,-1.7271069834118655,-47.32461907756836,-26.732917003342283
342001.782502899,-1.3343027717248512,-47.8777121754004,-26.54520531216553
342001.787446746,-0.9414986394909696,-48.43080516135741,-26.35749365895752
342001.792390594,-0.5486944278039552,-48.98389825918945,-26.16978196778076
342001.797334442,-0.245607831255891,-49.45249028981544,-26.033058095266707
342001.802278289,-0.8217531193605551,-49.092972525247184,-26.396014415800902
342001.807222137,-1.3978985240030666,-48.73345468795869,-26.758970809750867
342001.812135467,-1.97048742661338,-48.37615612710393,-27.11968670131674
342001.817079315,-2.5112923189774885,-48.0494317214367,-27.41592416011265
342001.822023162,-2.705760398725785,-48.04408271749725,-27.058316593131543
342001.82696701,-2.9002285178094587,-48.03873371247584,-26.70070895381657
342001.831910858,-3.094696636893132,-48.03338470745444,-26.34310131450159
342001.836824188,-3.270240592789796,-47.99486749500387,-26.037731900695515
342001.841768035,-3.2732925923267966,-47.63094555021218,-26.22045587297561
342001.846711883,-3.27634459248113,-47.26702353180941,-26.40317988221558
342001.851655731,-3.279396592635463,-46.90310151340664,-26.585903891455548
342001.856599578,-3.2646632878759783,-46.58941208456932,-26.751501873604138
342001.861543426,-3.075633706348155,-46.76800207245791,-26.749264905089984
342001.866487274,-2.886604124820332,-46.9465920603465,-26.74702793657583
342001.871431121,-2.6975745815278227,-47.12518201211141,-26.744790968514152
342001.876374969,-2.508545,-47.303772,-26.742554
342001.881288299,-1.946648146502942,-47.47850128799069,-26.56483764816659
342001.886232147,-1.3812612021357364,-47.654315866082165,-26.38601745278405
342001.891175994,-0.8158743721302477,-47.83013040861134,-26.20719729357176
342001.896089324,-0.25397751863319,-48.004859696602026,-26.029480941738345
342001.901033172,-0.3874920789252832,-48.01579916072336,-25.853690756452163
342001.90597702,-0.5769187656972146,-48.01354861428638,-25.678142972000167
342001.910920867,-0.7663454141535085,-48.01129806830462,-25.5025952230565
342001.915834197,-0.9546027843067038,-48.00906141432068,-25.32813108180832
342001.920778045,-0.821302528921365,-48.010645132116295,-25.45166470264368
342001.925721893,-0.6318758421494337,-48.01289567855328,-25.627212487095672
342001.93066574,-0.4424491936931396,-48.01514622453504,-25.80276023603934
342001.935609588,-0.2530225069212082,-48.01739677097201,-25.97830802049134
342001.940553436,-0.067344305794544,-47.73718602483288,-26.15658348758356
342001.945466766,0.1161610479077086,-47.38134188670524,-26.334505556647382
342001.950410613,0.3008061648416049,-47.02328757837465,-26.51353271081268
342001.955354461,0.4854513191239704,-46.66523319761984,-26.692559901190084
342001.960298309,0.5412089759253901,-46.807231556359774,-26.49725444965888
342001.965211639,0.542689012037305,-47.15760222182011,-26.14651377517056
342001.970155486,0.5441782407460998,-47.510149061402245,-25.793594628411228
342001.975068817,0.5456582771592434,-47.86051979817281,-25.442853882537374
342001.980043182,0.5497118218316756,-48.01043546696622,-25.67923532063708
342001.984987029,0.5554683690208275,-48.02093284366971,-26.31414719067367
342001.989930877,0.5612249173743656,-48.03143022249652,-26.94905918913492
342001.994844207,0.5669459309900532,-48.04186280179732,-27.58005192382248
342001.999788055,0.5550754615557546,-48.05046092898667,-28.09812448890481
342002.004731902,0.3568622138039514,-48.03898124912299,-27.381037084069145
342002.00967575,0.1586489259592312,-48.02750156693729,-26.663949534187044
342002.014619598,-0.039564361885489,-48.0160218847516,-25.946861984304935
342002.019532928,-0.2000885449338165,-48.022939435908455,-25.316977038054485
342002.024476775,-0.0044741964014151,-48.20938438532712,-25.49387049876472
342002.029420623,0.1911401916982195,-48.39582937245831,-25.67076399525548
342002.034364471,0.3867545797978543,-48.5822743595895,-25.84765749174624
342002.039308318,0.5440979730252615,-48.7325219230224,-26.02493843496227
342002.044252166,0.3522187133223308,-48.55246816391747,-26.205755194105794
342002.049165496,0.16152390978545,-48.37352586305728,-26.38545578506301
342002.054109344,-0.0303553499174806,-48.19347210395233,-26.566272544206534
342002.059053192,-0.2223285200379343,-48.01324906596481,-26.73055794485548
342002.063997039,-0.4152219725767573,-47.83136713290082,-26.732836147359254
342002.068940887,-0.6081154641324535,-47.64948516304728,-26.73511435032385
342002.073884734,-0.8010089166712765,-47.4676032299833,-26.73739255282763
342002.078767547,-0.9792118291713232,-47.32214134965447,-26.7503605813665
342002.083741912,-0.9726564496716544,-47.696182863285856,-26.927355322431225
342002.08868576,-0.966141286464154,-48.067929687068094,-27.103264226708124
342002.093629608,-0.9596261232566536,-48.439676510850326,-27.279173130985026
342002.098542938,-0.9693600589784672,-48.74996956451692,-27.44021570040616
342002.103486785,-1.1648322216449678,-48.384505093982256,-27.44439903826627
342002.108430633,-1.3603044238499415,-48.0190405495245,-27.448582376972546
342002.113374481,-1.5557766260549153,-47.65357600506674,-27.452765715678822
342002.118318328,-1.7381794497878793,-47.31252010042424,-27.43281045820454
342002.123231658,-1.7411572180055102,-47.306564563988985,-27.08366634188429
342002.128175506,-1.744153481933884,-47.30057203613223,-26.7323535985551
342002.133119354,-1.747149745862258,-47.29457950827548,-26.38104085522591
342002.138063201,-1.7501460091845729,-47.28858698163086,-26.029728182957303
342002.143007049,-1.3826753450503215,-47.10624117571067,-25.853121726044304
342002.147920379,-1.0128708110053144,-46.92283017421717,-25.67977578963332
342002.152864227,-0.6407693225994182,-46.73827995819022,-25.505353155486297
342002.157808074,-0.2686679094590822,-46.55372977949254,-25.33093055662002
342002.162751922,-0.7453048972690866,-46.69667341025583,-24.99807217948833
342002.167665252,-1.298790087965349,-46.86952256678597,-24.65237386642807
342002.172639617,-1.8591508536004304,-47.04451891234448,-24.302381175311048
342002.177583465,-2.4160738880909567,-47.21844168097861,-23.95453563804277
342002.182527313,-2.526668349713011,-47.54821221993771,-24.1592222874713
342002.18747116,-2.5187067465003703,-47.91937976152731,-24.510675276525028
342002.192415008,-2.5107451416773228,-48.29054737819358,-24.862128336667727
342002.197358856,-2.5027835368542752,-48.66171499485984,-25.213581396810422
342002.202302703,-2.3557024125019685,-48.750504446529945,-25.430595087695984
342002.207246551,-2.1659878392418324,-48.75275865949824,-25.606409665787456
342002.212159881,-1.9774443597019624,-48.75499895738029,-25.781138953778143
342002.217103729,-1.7877297864418265,-48.75725317034859,-25.95695353186962
342002.222017059,-1.6006194296928318,-49.00055891550642,-25.64321811446602
342002.226960906,-1.4129778041308731,-49.35149700675438,-25.11250349644125
342002.231904754,-1.2253361406143366,-49.70243516898716,-24.581788771067963
342002.236848602,-1.0376944770977998,-50.05337333121993,-24.05107404569468
342002.241792449,-0.7411936889809444,-49.86323538826716,-24.063579219788416
342002.246736297,-0.3772001229116486,-49.33763008077702,-24.41288085313095
342002.251649627,-0.0154534616115331,-48.81526929511966,-24.760026273894468
342002.256593475,0.3485401044577625,-48.28966398762952,-25.10932790723701
342002.261537322,0.6328847331248284,-48.08509820365019,-25.21743639625481
342002.26648117,0.8225117952377969,-48.26230920959252,-25.038720540830624
342002.271425018,1.0121388573507657,-48.43952021553485,-24.86000468540644
342002.276368865,1.2017658811075664,-48.616731185632425,-24.681288866131396
342002.281312713,1.315600500061766,-48.79203247331341,-24.504940228720592
342002.286256561,1.316329500111353,-48.96448387442418,-24.332124208116
342002.291200408,1.3170585000134842,-49.13693524065293,-24.15930822246717
342002.296113738,1.31778300000087,-49.30832211230019,-23.98755898209465
342002.301057586,1.2779633561267738,-49.40675425164576,-23.889160011609917
342002.306001434,1.0854900445250153,-49.22652573313509,-24.07091925464397
342002.310945281,0.8930167718551395,-49.04629725107952,-24.252678460913305
342002.315858611,0.7017315834568981,-48.86718126959019,-24.43331571787925
342002.320802459,0.5496038549828101,-48.68486678942999,-24.49887531345241
342002.325746307,0.5438730106758347,-48.494983245637336,-24.142796032825384
342002.330690154,0.5381421675280464,-48.30509974025272,-23.78671682422308
342002.335634002,0.5324113232210711,-48.11521619646006,-23.430637543596053
342002.340547332,0.4056637613751203,-47.92895369741711,-23.154335323074232
342002.34549118,-0.1603655066766665,-47.750405102440126,-23.157336133599216
342002.350435027,-0.7263946602368128,-47.571856543578456,-23.16033694351722
342002.355378875,-1.2924239282885996,-47.39330794860148,-23.1633377540422
342002.360322723,-1.6921995241017962,-47.24093690414232,-23.1657295209285
342002.36526657,-1.1360167305389228,-47.2390867576643,-23.16461928753273
342002.370210418,-0.5798338244760479,-47.23723661081205,-23.163509053912385
342002.375123748,-0.0270841934505989,-47.23539788477648,-23.16240567368026
342002.380067596,0.5118835257750384,-47.23708173035378,-23.167853500649496
342002.385011443,0.1384490506551194,-47.42606659606375,-23.520877464621385
342002.389924774,-0.2326803922818133,-47.61388494869959,-23.871722380721323
342002.394838104,-0.6038097596835454,-47.801703263109154,-24.222567225414533
342002.399751434,-0.9749391270852776,-47.98952157751872,-24.57341207010774
342002.404695281,-0.8095208109531705,-47.99291432749312,-24.416975755812672
342002.409608611,-0.6245264512463309,-47.98919205642103,-24.24203145481864
342002.414552459,-0.4383830423468799,-47.98544666533288,-24.066000528220844
342002.419496307,-0.2522396334474289,-47.98170127424472,-23.889969601623047
342002.424440154,-0.3963726957500052,-48.13565561387499,-23.558222772541665
342002.429384002,-0.5843886868009649,-48.31056310364841,-23.205786338193867
342002.43432785,-0.7724046778519245,-48.48547059342184,-22.853349903846077
342002.43924118,-0.9592600604021996,-48.65929839248211,-22.50308903296694
342002.444185027,-0.9985028332047768,-48.2673647078788,-22.860556246629933
342002.449128875,-1.0011245333301195,-47.735900855196974,-23.392768981165748
342002.454072723,-1.003746233455462,-47.20443700251514,-23.92498171570156
342002.458986053,-1.0063517500241044,-46.67625383602272,-24.453909141256887
342002.4639299,-0.8739858669668241,-46.40167791981268,-24.7284258017897
342002.468873748,-0.6897016368895477,-46.22590499579471,-24.903828647934223
342002.473817596,-0.5054174068122711,-46.05013207177673,-25.079231494078755
342002.478761443,-0.3211332140104589,-45.87435918331263,-25.25463430474427
342002.483674774,-0.3493298367528761,-45.80102375020154,-25.136990312852703
342002.488618621,-0.5216873839787911,-45.79628314260499,-24.819703812058734
342002.493562469,-0.6940449660677485,-45.79154253404954,-24.5024172470867
342002.498506317,-0.8664025481567057,-45.786801925494096,-24.18513068211467
342002.503450164,-0.9902201943197608,-45.81439889106064,-23.91035296735857
342002.508394012,-0.6009016160940108,-46.18385030866155,-24.0849539258174
