error_direction
74.314514
67.93012
75.00322
37.36562
80.64145
62.418552
37.697144
12.277822
0.8143681
0.10744898
3.6901898
9.923848
5.4119487
2.2628381
0.87291396
1.4390683
0.47487125
1.160455
1.5127707
0.16554506
0.43036768
0.8680512
1.3918552
0.6844599
0.36419892
0.16696066
0.45858875
1.1268485
1.1698005
0.21807165
0.31638598
1.2621207
0.64867234
0.57498705
1.0426421
1.1333961
2.4266014
2.6761746
1.529074
2.3233113
3.2239962
2.1391644
0.83444536
1.2420998
1.5382295
1.4458711
1.3117244
1.0718844
0.6645582
0.54847383
0.7637769
1.6489291
1.4729545
1.4604785
1.5295615
1.9311054
1.6580582
1.7337439
1.4857292
1.1107104
1.141532
0.47260985
0.7626276
0.837391
1.2792261
0.6105573
1.503895
2.1548116
1.4559116
0.6389123
0.95962834
0.74192524
0.85784686
1.0424922
0.3356025
0.4975371
0.68887126
0.7639736
0.92253065
2.5814707
1.7992418
1.0534828
2.8521962
4.26419
2.3088906
0.23992656
1.4860454
1.3574309
1.1283042
1.0168858
1.6897087
2.128781
2.2955492
1.660717
2.086415
2.5323074
3.9134393
3.6875434
4.743748
3.5055432
2.9598198
2.7757733
2.9157133
2.8832657
3.1496463
3.0280023
3.782392
1.9447031
1.6882019
1.3454037
1.7558653
2.0410552
1.9974287
2.292016
1.4944034
0.56406605
0.59586465
0.8100954
1.7780533
2.5667207
0.7019403
0.10584705
0.8337412
1.7750628
3.1561766
3.5803957
3.7236266
5.865416
4.7262187
5.218695
5.3790107
3.0895839
1.4659035
2.1601553
8.691122
9.911819
13.145063
41.391293
59.515156
68.38156
78.34804
56.20391
49.6537
60.2581
54.78765
53.137356
58.834976
