error_dist
1.4392408
1.3956969
1.4350667
1.3599075
0.95521563
0.7165051
0.6321292
0.59166473
-0.06992269
-0.15942825
0.516817
0.7457427
0.74326754
0.6130062
1.0196439
0.9229288
0.8206244
0.65727794
0.9989532
1.0858383
0.90068585
0.9023403
0.99835926
0.6730216
0.20201354
0.09681188
0.36777174
0.47707504
0.47011918
-0.03269173
0.3770169
0.7714223
0.22378449
0.29848963
0.80641395
1.1925416
1.3652582
1.6846734
1.5133703
1.4535089
1.5702413
1.435303
1.1776648
1.1969461
1.5410843
1.1854616
1.461152
1.3391441
1.3596466
1.212551
1.7517666
1.3413281
1.4844598
1.6468813
1.6781782
1.282754
0.9364831
1.5785828
1.3569328
1.0702425
0.8797316
1.019194
1.228351
1.4569883
1.2360889
1.0466886
1.5920503
1.712374
1.3582706
1.0763141
0.97661847
0.9891944
0.7272897
0.488908
0.25566375
0.08003824
0.69616467
0.5355412
0.6015665
0.93917537
0.4434805
0.37278867
0.6110939
0.6843285
0.23055373
0.70314074
0.3617012
0.2884832
0.40547603
1.1118847
0.49026662
1.0558952
0.9695702
1.0373969
0.46954703
1.0210361
1.223605
1.6315426
1.6543835
1.9068772
1.8024184
1.2125005
1.1657127
1.558847
1.5413228
1.407701
1.5844862
1.288113
0.94203544
0.9392073
1.112732
1.0405881
1.2788798
1.1707901
0.96421695
1.1497666
0.8547212
0.66661566
0.69828457
1.0911564
0.81875616
1.0887003
0.58459836
0.7065208
0.6202668
0.8425272
1.0672164
1.287997
1.3852414
1.2464213
1.5286922
1.7938526
1.5943898
1.6699562
1.3130934
1.0014304
1.3473378
1.4080914
1.2445699
1.1856791
1.1291109
1.298798
1.4529215
1.4436625
1.4270911
1.4251196
1.3427285
1.3173136
