error_dist
1.5325992
1.5325127
1.532321
1.4757499
1.2603801
1.1237979
1.1668092
1.202864
1.0399096
0.29711342
1.0686489
1.5756643
1.9637929
1.7144583
2.0406568
2.20734
1.9055321
1.7924665
1.6929717
1.3488499
1.2112898
1.8059183
1.0224752
0.14312528
0.6186408
0.6920371
0.883038
1.2492225
0.95314103
1.0498261
1.1841514
1.1641521
1.1098136
1.2074922
1.0887979
0.80141616
1.314861
0.83084697
0.8501244
1.0848565
1.7225022
1.1303709
1.1611396
1.0661601
1.5263468
1.3965425
1.154155
1.0786011
0.75072587
0.85880923
0.475164
0.56961656
0.79014
0.6462428
0.5765785
0.5358788
0.5587736
1.0163194
0.79612374
0.69337434
1.0736023
1.0442927
1.0169393
1.3770975
1.0799589
0.81001747
1.0300876
0.8835844
1.0932602
0.58567464
0.8611573
0.9269776
0.8941599
1.01111
1.2468541
1.6838603
1.520689
1.4207957
1.5047021
1.8259535
1.9426502
1.7303125
1.9205122
2.1542206
1.7232361
1.576927
1.1455228
0.94982535
0.80018187
0.23812298
0.10526251
0.6797254
0.8335294
1.1508647
1.429843
1.5784887
1.694383
0.63914675
0.8495435
1.316429
0.9333491
0.7720676
1.0553035
0.8246868
0.7041677
0.5971823
1.5203831
1.5570886
1.5672793
0.76191425
1.0992821
0.5638846
0.86921567
1.6160797
1.2683722
1.2915744
1.390447
1.3817056
1.5749583
1.4217101
1.3302968
1.1285846
1.145122
1.0250933
1.0399051
0.9692872
1.0237243
0.93189085
0.83260155
0.7653943
0.7207406
0.53359234
0.52403355
0.6184619
0.7786137
0.9241271
0.63658303
0.66026103
0.65966725
0.6458254
0.590721
0.70364493
0.89665794
1.1996634
1.1450043
1.1597167
1.5954425
1.5348003
1.5943264
1.2857763
1.2610356
1.5235919
1.5053527
1.5171766
1.5284756
1.5244111
1.37282
