Time (s),X (rad/s),Y (rad/s),Z (rad/s)
87265.618456998,0.485855,0.725113,0.781464
87265.623400846,0.608368,0.75708,0.784668
87265.628344693,0.705307,0.734711,0.788925
87265.633258023,0.783066,0.67186,0.793182
87265.638201871,0.837402,0.599411,0.767624
87265.643145719,0.866165,0.511002,0.703705
87265.648089566,0.875748,0.398087,0.625946
87265.653033414,0.866165,0.283035,0.54924
87265.657977262,0.842728,0.180771,0.466156
87265.662890592,0.81076,0.087021,0.377731
87265.667834439,0.772415,0.012451,0.285065
87265.672778287,0.721283,-0.0354769999999999,0.194504
87265.677722135,0.655243,-0.056793,0.117813
87265.682635465,0.577469,-0.073837,0.050705
87265.687579312,0.484787,-0.110046,-0.0110929999999999
87265.69252316,0.38147,-0.160126,-0.064346
87265.697467008,0.268539,-0.225098,-0.112289
87265.702410855,0.154556,-0.298599,-0.148499
87265.707354703,0.044846,-0.367844,-0.171936
87265.712298551,-0.053162,-0.431763,-0.183655
87265.717242398,-0.1298679999999999,-0.495682,-0.192184
87265.722155728,-0.184189,-0.558533,-0.198578
87265.727099576,-0.217209,-0.612854,-0.196442
87265.732043424,-0.226807,-0.655472,-0.18898
87265.736956754,-0.220413,-0.679962,-0.187912
87265.741900601,-0.200165,-0.691681,-0.180466
87265.746844449,-0.163956,-0.7034,-0.174072
87265.751788297,-0.119217,-0.705536,-0.165543
87265.756732144,-0.068085,-0.699142,-0.153824
87265.761645474,-0.0126799999999999,-0.682098,-0.147446
87265.766589322,0.045898,-0.660797,-0.14212
87265.77153317,0.104492,-0.63736,-0.134659
87265.776477017,0.163086,-0.622437,-0.130402
87265.781420865,0.218475,-0.607529,-0.132523
87265.786364713,0.270676,-0.589417,-0.133591
87265.791278043,0.327133,-0.573441,-0.137848
87265.79622189,0.382523,-0.56279,-0.14212
87265.801165738,0.433655,-0.560654,-0.146378
87265.806109586,0.481598,-0.564926,-0.150635
87265.811053433,0.524216,-0.570251,-0.159164
87265.815966764,0.558304,-0.564926,-0.16449
87265.820880094,0.582794,-0.55426,-0.168747
87265.825823941,0.603043,-0.542542,-0.165543
87265.830767789,0.619019,-0.52977,-0.158096
87265.835711637,0.630737,-0.515915,-0.146378
87265.840655484,0.633926,-0.502075,-0.129333
87265.845568814,0.628601,-0.482895,-0.105896
87265.850512662,0.61795,-0.467987,-0.080322
87265.85545651,0.596649,-0.456268,-0.054764
87265.860400357,0.563629,-0.453064,-0.030258
87265.865344205,0.525269,-0.460526,-0.0025629999999999
87265.870257535,0.479462,-0.470108,0.026199
87265.875201383,0.431534,-0.490356,0.050705
87265.88014523,0.387848,-0.513794,0.072006
87265.885089078,0.352707,-0.542542,0.086914
87265.890032926,0.32074,-0.568115,0.095444
87265.894976773,0.297302,-0.593674,0.098633
87265.899890103,0.28772,-0.616058,0.098633
87265.904833951,0.290909,-0.638428,0.094376
87265.909777799,0.299438,-0.656525,0.076263
87265.914721646,0.307953,-0.665054,0.047501
87265.919665494,0.312225,-0.68103,0.012344
87265.924578824,0.314346,-0.704468,-0.028137
87265.929522672,0.309021,-0.734299,-0.071808
87265.934466519,0.299438,-0.769455,-0.120804
87265.939410367,0.285583,-0.810989,-0.167679
87265.944354215,0.273865,-0.852539,-0.212418
87265.949298062,0.253632,-0.889832,-0.256104
87265.95424191,0.228058,-0.930298,-0.306168
87265.95915524,0.197174,-0.969727,-0.351974
87265.964099088,0.155624,-1.008072,-0.398834
87265.969042935,0.114075,-1.058136,-0.445709
87265.973956265,0.082123,-1.119919,-0.478729
87265.978900113,0.07254,-1.189163,-0.504303
87265.983843961,0.106628,-1.266922,-0.53093
87265.988757291,0.196106,-1.332977,-0.56929
87265.993731656,0.337784,-1.379852,-0.612961
87265.998706021,0.523148,-1.396896,-0.658768
87266.003649869,0.729797,-1.397949,-0.7099
87266.008593717,0.92688,-1.41394,-0.761032
87266.013537564,1.089859,-1.44696,-0.812164
87266.018450894,1.216629,-1.492767,-0.857971
87266.023394742,1.305054,-1.549225,-0.895248
87266.028308072,1.346588,-1.579056,-0.920822
87266.03325192,1.341263,-1.588638,-0.930405
87266.038195767,1.305054,-1.608871,-0.919754
87266.043139615,1.248581,-1.641907,-0.900589
87266.048083463,1.176147,-1.667465,-0.879272
87266.05302731,1.091995,-1.671722,-0.851578
87266.057971158,1.006775,-1.655746,-0.821747
87266.062884488,0.923676,-1.6483,-0.792984
87266.067797818,0.85231,-1.649353,-0.7621
87266.072741666,0.802246,-1.613144,-0.726944
87266.077685514,0.766022,-1.519394,-0.689651
87266.082629361,0.721283,-1.416061,-0.638519
87266.087542691,0.636063,-1.343628,-0.577805
87266.092486539,0.486923,-1.294632,-0.504303
87266.097430387,0.286652,-1.273315,-0.420151
87266.102374234,0.069336,-1.265869,-0.32428
87266.107318082,-0.15863,-1.238159,-0.222015
87266.11226193,-0.38446,-1.169983,-0.117615
87266.11717526,-0.598587,-1.057068,-0.0249329999999999
87266.122119107,-0.777542,-0.917526,0.044312
87266.127062955,-0.911774,-0.785431,0.095444
87266.132006803,-1.014038,-0.679962,0.143372
87266.136920133,-1.108841,-0.592621,0.203033
87266.14186398,-1.201523,-0.514847,0.269073
87266.146807828,-1.281418,-0.456268,0.334061
87266.151751676,-1.329346,-0.393417,0.401169
87266.156695523,-1.349594,-0.300735,0.466156
87266.161608853,-1.345337,-0.193146,0.51622
87266.166552701,-1.328293,-0.100464,0.55777
87266.171496549,-1.300583,-0.025894,0.603577
87266.176440396,-1.259048,0.040146,0.647247
87266.181384244,-1.207916,0.091278,0.679199
87266.186328092,-1.149323,0.120041,0.707962
87266.191271939,-1.090729,0.14241,0.732468
87266.196215787,-1.035339,0.158401,0.747375
87266.201159635,-0.970352,0.163727,0.755905
87266.206103482,-0.890457,0.161591,0.756973
87266.211016812,-0.793518,0.153076,0.745255
87266.21596066,-0.68486,0.127502,0.723953
87266.22087399,-0.565552,0.089157,0.696243
87266.225817838,-0.438797,0.047607,0.670685
87266.230761685,-0.308823,0.012451,0.652573
87266.235705533,-0.188446,-0.007782,0.63446
87266.240618863,-0.0851289999999999,-0.016312,0.615295
87266.245562711,-0.0073549999999999,-0.04187,0.597183
87266.250506558,0.040573,-0.112183,0.574814
87266.255450406,0.075729,-0.244278,0.538589
87266.260394254,0.10556,-0.385956,0.499176
87266.265338101,0.150299,-0.479691,0.446976
87266.270281949,0.207825,-0.522308,0.390518
87266.275195279,0.261093,-0.535095,0.344711
87266.280139127,0.290909,-0.555328,0.295715
87266.285082974,0.295181,-0.606461,0.245636
87266.290026822,0.28772,-0.682098,0.185989
87266.29497067,0.281326,-0.746017,0.119949
87266.299914517,0.280258,-0.763062,0.051758
87266.304858365,0.269608,-0.740692,-0.007889
87266.309802213,0.239777,-0.706604,-0.0515589999999999
87266.314715543,0.189713,-0.674637,-0.078201
87266.31965939,0.123672,-0.653336,-0.094177
87266.324572721,0.049103,-0.644821,-0.102692
87266.329516568,-0.0233309999999999,-0.639481,-0.113358
87266.334460416,-0.080856,-0.62883,-0.120804
87266.339404264,-0.122406,-0.621384,-0.130402
87266.344348111,-0.146912,-0.62883,-0.146378
87266.349291959,-0.160751,-0.654404,-0.167679
87266.354205289,-0.154358,-0.694885,-0.195374
87266.359149137,-0.129868,-0.740692,-0.223068
87266.364092984,-0.085129,-0.786499,-0.256104
87266.369036832,-0.026535,-0.824844,-0.288055
87266.373950162,0.035248,-0.862122,-0.31575
87266.37889401,0.090652,-0.918594,-0.339188
87266.383837857,0.140717,-0.984634,-0.3573
87266.388781705,0.191849,-1.040024,-0.370087
87266.393725553,0.244049,-1.079437,-0.379669
87266.398699918,0.293045,-1.100754,-0.383926
87266.403613248,0.33139,-1.1082,-0.376465
87266.408526578,0.362289,-1.107132,-0.351974
87266.413470426,0.382523,-1.098618,-0.312561
87266.418414273,0.38147,-1.070923,-0.278473
87266.423358121,0.360153,-1.041092,-0.245438
87266.428301969,0.319672,-1.008072,-0.214554
87266.433215299,0.269608,-0.963333,-0.190048
87266.438159146,0.222733,-0.904739,-0.16449
87266.443102994,0.173737,-0.826981,-0.145309
87266.448046842,0.122604,-0.737488,-0.130402
87266.452990689,0.062943,-0.662918,-0.12294
87266.457904019,-0.007355,-0.621384,-0.125076
87266.462847867,-0.086182,-0.621384,-0.134659
87266.467791715,-0.162888,-0.635223,-0.148499
87266.472735562,-0.228928,-0.651199,-0.165543
87266.47767941,-0.286453,-0.677841,-0.182587
87266.48259274,-0.334396,-0.71405,-0.19751
87266.487536588,-0.370621,-0.750275,-0.206024
87266.492480435,-0.386597,-0.786499,-0.206024
87266.497424283,-0.371674,-0.815262,-0.204971
87266.502368131,-0.329071,-0.813126,-0.200699
87266.507311978,-0.26622,-0.773712,-0.190048
87266.512225308,-0.201233,-0.701279,-0.182587
87266.517169156,-0.150101,-0.618179,-0.180466
87266.522113004,-0.117081,-0.536163,-0.173004
87266.527056851,-0.108566,-0.458389,-0.163422
87266.532000699,-0.130936,-0.387024,-0.162354
87266.536914029,-0.183121,-0.306061,-0.154892
87266.541857877,-0.259827,-0.205933,-0.134659
87266.546801724,-0.350372,-0.103653,-0.116547
87266.551745572,-0.446243,-0.029099,-0.100571
87266.55668942,-0.541061,0.009262,-0.08139
87266.561633267,-0.632675,0.02417,-0.044113
87266.566546597,-0.685928,0.025238,0.0091549999999999
87266.571490445,-0.675278,0.030563,0.076263
87266.576434293,-0.614563,0.073181,0.152969
87266.58137814,-0.528275,0.148804,0.244583
87266.586321988,-0.41748,0.20314,0.339386
87266.591265836,-0.287521,0.224442,0.434189
87266.596179166,-0.155426,0.235092,0.529007
87266.601123014,-0.026535,0.241486,0.608902
87266.606066861,0.1002349999999999,0.245743,0.665359
87266.611010709,0.22168,0.260666,0.707962
87266.615954556,0.333527,0.284103,0.739929
87266.620867887,0.432602,0.297943,0.753769
87266.625811734,0.521011,0.283035,0.756973
87266.630755582,0.593445,0.241486,0.739929
87266.64061276,0.671219,0.104065,0.65683
87266.645556607,0.685059,0.029495,0.604645
87266.650530972,0.686127,-0.037613,0.544983
87266.655444303,0.675476,-0.1026,0.472549
87266.66038815,0.654175,-0.162247,0.394775
87266.665331998,0.621155,-0.211258,0.309555
87266.670275846,0.576401,-0.254929,0.220078
87266.675189176,0.521011,-0.287949,0.131653
87266.680133023,0.453903,-0.297531,0.051758
87266.685076871,0.376129,-0.304993,-0.017471
87266.690020719,0.295181,-0.329498,-0.069672
87266.694964566,0.208893,-0.367844,-0.100571
87266.699877896,0.121536,-0.42218,-0.121872
87266.704791226,0.032059,-0.492477,-0.139984
87266.709765592,-0.046768,-0.556396,-0.15596
87266.714709439,-0.113892,-0.609665,-0.168747
87266.719653287,-0.15863,-0.666122,-0.177261
87266.724597135,-0.176743,-0.710861,-0.179398
87266.729540982,-0.176743,-0.744949,-0.181534
87266.73448483,-0.157562,-0.769455,-0.186859
87266.739428678,-0.117081,-0.779037,-0.18898
87266.744372525,-0.06488,-0.78862,-0.191116
87266.749316373,-0.000961,-0.800339,-0.195374
87266.754229703,0.073608,-0.810989,-0.198578
87266.759173551,0.157761,-0.813126,-0.200699
87266.764117398,0.249374,-0.808868,-0.199631
87266.769061246,0.33992,-0.806732,-0.199631
87266.773974576,0.423004,-0.809937,-0.19751
87266.778918424,0.495453,-0.820587,-0.191116
87266.783862271,0.554031,-0.831238,-0.186859
87266.788806119,0.601974,-0.839752,-0.182587
87266.793749967,0.64032,-0.84935,-0.173004
87266.798693814,0.666946,-0.865326,-0.162354
87266.803637662,0.686127,-0.875977,-0.148499
87266.808550992,0.695709,-0.880234,-0.141052
87266.81349484,0.698914,-0.870651,-0.135727
87266.818438687,0.696777,-0.855743,-0.129333
87266.823382535,0.686127,-0.839752,-0.118683
87266.828295865,0.672287,-0.825912,-0.110153
87266.833209195,0.657364,-0.817383,-0.108032
87266.838153043,0.638199,-0.8078,-0.104828
87266.84309689,0.611557,-0.79715,-0.098434
87266.848040738,0.585999,-0.790756,-0.092041
87266.852954068,0.556168,-0.786499,-0.085648
87266.857897916,0.523148,-0.782227,-0.073929
87266.862841764,0.492249,-0.785431,-0.059021
87266.867785611,0.460297,-0.783295,-0.038788
87266.872729459,0.426208,-0.789688,-0.016418
87266.877673306,0.393173,-0.79715,0.011292
87266.882586637,0.364426,-0.802475,0.03685
87266.887530484,0.337784,-0.810989,0.052826
87266.892474332,0.319672,-0.816315,0.059219
87266.89741818,0.307953,-0.814194,0.05603
87266.90233151,0.300507,-0.802475,0.051758
87266.907275357,0.300507,-0.782227,0.041107
87266.912219205,0.305832,-0.761993,0.028336
87266.917163053,0.316483,-0.742813,0.011292
87266.9221069,0.329269,-0.717255,-0.0089569999999999
87266.927050748,0.342041,-0.691681,-0.034515
87266.931994596,0.359085,-0.679962,-0.055832
87266.936907926,0.38147,-0.68103,-0.080322
87266.941851773,0.401703,-0.690613,-0.108032
87266.946795621,0.421936,-0.708725,-0.139984
87266.951739469,0.437927,-0.723648,-0.170868
87266.956683316,0.450699,-0.742813,-0.204971
87266.961596646,0.460297,-0.761993,-0.24118
87266.966540494,0.463486,-0.784363,-0.281662
87266.971484342,0.453903,-0.800339,-0.318954
87266.976428189,0.434723,-0.816315,-0.358368
87266.981372037,0.408096,-0.835495,-0.391388
87266.986315885,0.376129,-0.853607,-0.422272
87266.991259732,0.333527,-0.872787,-0.455307
87266.99620358,0.288788,-0.895157,-0.48407
87267.00111691,0.247238,-0.91539,-0.507492
87267.006060758,0.222733,-0.937759,-0.519211
87267.011004605,0.223801,-0.960129,-0.512833
87267.015948453,0.2547,-0.985703,-0.496841
87267.020851053,0.3227271135055044,-1.0058918140629671,-0.4787685539807015
87267.025794901,0.423004,-1.010193,-0.474472
87267.030738748,0.554031,-0.997421,-0.50856
87267.035682596,0.70105,-0.985703,-0.562897
87267.040595926,0.850174,-0.961197,-0.618286
87267.045539774,0.990799,-0.946289,-0.681137
87267.050483621,1.101578,-0.960129,-0.75145
87267.055427469,1.169754,-0.98143,-0.815353
87267.060371317,1.199585,-0.995285,-0.86969
87267.065284647,1.197449,-1.002747,-0.909103
87267.070228494,1.165497,-1.015533,-0.932541
87267.075172342,1.113297,-1.03363,-0.936798
87267.08011619,1.038727,-1.051743,-0.926147
87267.085060037,0.962036,-1.059204,-0.900589
87267.090003885,0.905579,-1.077316,-0.862228
87267.094947733,0.868286,-1.119919,-0.820694
87267.09989158,0.84166,-1.169983,-0.772751
87267.104835428,0.813965,-1.217926,-0.713089
87267.109748758,0.783066,-1.264801,-0.655563
87267.114692606,0.754303,-1.317001,-0.601242
87267.119636453,0.719147,-1.364929,-0.544785
87267.124549784,0.655243,-1.380905,-0.473404
87267.129493631,0.554031,-1.372391,-0.383926
87267.134437479,0.418747,-1.384109,-0.294449
87267.139381326,0.2461699999999999,-1.420334,-0.213486
87267.144325174,0.041641,-1.452286,-0.148499
87267.149238504,-0.165024,-1.45015,-0.106964
87267.154182352,-0.347183,-1.390503,-0.080322
87267.1591262,-0.495255,-1.260544,-0.060089
87267.164070047,-0.631607,-1.089035,-0.039841
87267.169013895,-0.787125,-0.927109,-0.0110929999999999
87267.173927225,-0.953308,-0.804611,0.033661
87267.178871073,-1.100327,-0.715118,0.085846
87267.183845438,-1.187668,-0.638428,0.135925
87267.188758768,-1.227081,-0.539352,0.182785
87267.193672098,-1.233475,-0.401932,0.221146
87267.198646463,-1.220688,-0.259186,0.255234
87267.203590311,-1.1866,-0.137741,0.291443
87267.208534159,-1.133347,-0.042938,0.334061
87267.213478006,-1.067291,0.026306,0.377731
87267.218421854,-1.001251,0.077438,0.419281
87267.223335184,-0.934143,0.122177,0.456558
87267.228248514,-0.863831,0.149872,0.492783
87267.233192362,-0.797791,0.162659,0.522614
87267.238136209,-0.728546,0.159454,0.551376
87267.243080057,-0.652908,0.152008,0.576935
87267.248023905,-0.578339,0.133896,0.597183
87267.252937235,-0.496307,0.10939,0.60997
87267.257881082,-0.413223,0.083832,0.613159
87267.26282493,-0.326935,0.055069,0.600372
87267.267768778,-0.234253,0.018845,0.584396
87267.272712625,-0.13945,-0.019501,0.558838
87267.277656473,-0.0425109999999999,-0.054657,0.530075
87267.282600321,0.046967,-0.090881,0.495987
87267.287544168,0.126862,-0.134552,0.462952
87267.292488016,0.188644,-0.189941,0.42247
87267.297401346,0.236588,-0.259186,0.373474
87267.302314676,0.273865,-0.335892,0.32341
87267.307258524,0.309021,-0.409393,0.27121
87267.312202371,0.336716,-0.472244,0.212616
87267.317146219,0.356964,-0.522308,0.152969
87267.322090067,0.365479,-0.560654,0.087982
87267.327033914,0.365479,-0.588348,0.028336
87267.331977762,0.350571,-0.606461,-0.0281369999999999
87267.33692161,0.328201,-0.619247,-0.084595
87267.341865457,0.295181,-0.625641,-0.130402
87267.346809305,0.2547,-0.606461,-0.158096
87267.351753153,0.206757,-0.579834,-0.176208
87267.356697,0.155624,-0.552139,-0.18898
87267.361640848,0.090652,-0.535095,-0.195374
87267.366554178,0.0203399999999999,-0.526566,-0.196442
87267.371498026,-0.057419,-0.52124,-0.190048
87267.376441873,-0.126663,-0.526566,-0.182587
87267.381385721,-0.171402,-0.538284,-0.179398
87267.386329569,-0.183121,-0.560654,-0.174072
87267.391273416,-0.156494,-0.579834,-0.169815
87267.396186746,-0.091507,-0.589417,-0.168747
87267.401130594,0.007553,-0.591553,-0.170868
87267.406074442,0.132187,-0.588348,-0.176208
87267.411018289,0.271744,-0.585159,-0.171936
87267.415962137,0.409164,-0.589417,-0.160217
87267.420875467,0.531662,-0.599014,-0.154892
87267.425819315,0.641388,-0.610733,-0.148499
87267.430763162,0.730865,-0.612854,-0.139984
87267.43570701,0.784134,-0.601135,-0.129333
87267.440650858,0.793716,-0.586227,-0.106964
87267.445564188,0.761765,-0.583023,-0.071808
87267.450508035,0.693588,-0.583023,-0.032394
87267.455451883,0.597717,-0.585159,0.00383
87267.460395731,0.49118,-0.577698,0.024063
87267.465339578,0.39212,-0.564926,0.031525
87267.470283426,0.305832,-0.54361,0.03685
87267.475196756,0.21315,-0.509521,0.037918
87267.480140604,0.1130219999999999,-0.474365,0.031525
87267.485084451,0.005432,-0.447739,0.019806
87267.490028299,-0.110687,-0.438156,-0.007889
87267.494972147,-0.2406459999999999,-0.432831,-0.043045
87267.499915994,-0.378067,-0.432831,-0.083527
87267.504829325,-0.518692,-0.447739,-0.128265
87267.509773172,-0.647583,-0.466919,-0.174072
87267.51471702,-0.749847,-0.490356,-0.212418
87267.519660867,-0.821228,-0.514847,-0.247574
87267.524574198,-0.865967,-0.540421,-0.280594
87267.529518045,-0.8862,-0.572372,-0.298706
87267.534431375,-0.878738,-0.602203,-0.300842
87267.539375223,-0.837204,-0.625641,-0.304031
87267.544319071,-0.769028,-0.641617,-0.310425
87267.549232401,-0.682739,-0.641617,-0.30191
87267.554176248,-0.573013,-0.639481,-0.278473
87267.559120096,-0.423874,-0.638428,-0.258224
87267.564063944,-0.235321,-0.61499,-0.246506
87267.569007791,-0.0254669999999999,-0.531891,-0.236923
87267.573921121,0.1630859999999999,-0.351868,-0.214554
87267.578864969,0.29837,-0.0738369999999999,-0.170868
87267.583808817,0.379333,0.219116,-0.112289
87267.588752664,0.416611,0.455597,-0.035583
87267.593665994,0.416611,0.62178,0.0528259999999999
87267.598609842,0.383591,0.742157,0.145508
87267.60355369,0.321808,0.800751,0.245636
87267.608497537,0.236588,0.796494,0.345779
87267.613441385,0.13858,0.749619,0.435257
87267.618385233,0.0458979999999999,0.692093,0.511963
87267.62332908,-0.0297239999999999,0.650543,0.583328
87267.62824241,-0.079803,0.617523,0.641922
87267.633186258,-0.103226,0.57811,0.686661
87267.638130106,-0.108566,0.538696,0.713287
87267.643073953,-0.090454,0.513123,0.727142
87267.648017801,-0.05423,0.513123,0.730331
87267.652931131,0.0032959999999999,0.539764,0.719681
87267.657874979,0.069336,0.564255,0.69838
87267.662818826,0.137512,0.565323,0.66748
87267.667762674,0.197174,0.534439,0.616348
87267.672706522,0.2547,0.473709,0.559891
87267.677650369,0.309021,0.414062,0.505569
87267.682594217,0.360153,0.367188,0.449112
87267.687538065,0.401703,0.32991,0.38945
87267.692481912,0.434723,0.296875,0.329803
87267.697395242,0.454971,0.261719,0.273346
87267.70233909,0.468811,0.221252,0.217941
87267.707282938,0.472015,0.180771,0.160416
87267.712226785,0.462418,0.152008,0.107162
87267.717140116,0.437927,0.132828,0.0592189999999999
87267.722083963,0.396378,0.115784,0.016617
87267.727027811,0.348434,0.095551,-0.019608
87267.731941141,0.294113,0.068909,-0.053696
87267.736884989,0.229126,0.036957,-0.083527
87267.741828836,0.16095,-0.000336,-0.113358
87267.746772684,0.09491,-0.039749,-0.139984
87267.751716532,0.029922,-0.082352,-0.158096
87267.756660379,-0.030792,-0.120697,-0.16449
87267.761573709,-0.081924,-0.155853,-0.161285
87267.766517557,-0.118149,-0.199539,-0.159164
87267.771461405,-0.138382,-0.24321,-0.153824
87267.776405252,-0.140518,-0.27623,-0.148499
87267.7813491,-0.124542,-0.294342,-0.141052
87267.78626243,-0.086182,-0.296478,-0.131454
87267.791206278,-0.025467,-0.296478,-0.111221
87267.796150125,0.050171,-0.294342,-0.086716
87267.801093973,0.132187,-0.285812,-0.059021
87267.806037821,0.207825,-0.275162,-0.02919
87267.810981668,0.277069,-0.266647,0.00383
87267.815925516,0.332458,-0.263443,0.033661
87267.820869364,0.374008,-0.264511,0.054962
87267.825782694,0.402771,-0.265579,0.067749
87267.830726541,0.419815,-0.270905,0.076263
87267.835670389,0.428329,-0.271973,0.077332
87267.840614237,0.432602,-0.273041,0.077332
87267.845527567,0.434723,-0.269836,0.076263
87267.850471414,0.434723,-0.259186,0.072006
87267.855415262,0.433655,-0.245346,0.067749
87267.86035911,0.430466,-0.230423,0.062424
87267.865302957,0.423004,-0.217636,0.059219
87267.870216287,0.417679,-0.209122,0.061356
87267.875160135,0.411285,-0.204865,0.060287
87267.880103983,0.401703,-0.200592,0.061356
87267.88504783,0.396378,-0.18782,0.066681
87267.88996116,0.39212,-0.17717,0.074142
87267.894905008,0.389984,-0.173965,0.083725
87267.899848856,0.393173,-0.172897,0.096512
87267.904792703,0.397446,-0.167572,0.110352
87267.909736551,0.401703,-0.160126,0.124207
87267.914680399,0.404892,-0.150528,0.132721
87267.919624246,0.411285,-0.151596,0.134857
87267.924537576,0.415558,-0.15799,0.133789
87267.929481424,0.417679,-0.175034,0.128464
87267.934425272,0.421936,-0.20166,0.116745
87267.939369119,0.42514,-0.227234,0.095444
87267.944312967,0.427277,-0.244278,0.074142
87267.949226297,0.432602,-0.261322,0.05603
87267.954170145,0.440048,-0.275162,0.029388
87267.959113992,0.454971,-0.28688,0.001694
87267.96405784,0.475204,-0.29541,-0.027069
87267.969001688,0.495453,-0.300735,-0.054764
87267.973915018,0.514618,-0.300735,-0.080322
87267.978858866,0.533798,-0.304993,-0.109085
87267.983802713,0.546585,-0.313522,-0.141052
87267.988746561,0.546585,-0.316711,-0.169815
87267.993690409,0.54126,-0.319916,-0.198578
87267.998634256,0.528473,-0.329498,-0.231598
87268.003547586,0.502899,-0.345474,-0.264618
87268.008491434,0.472015,-0.360382,-0.300842
87268.013435282,0.426208,-0.376373,-0.337051
87268.018379129,0.370804,-0.390213,-0.373276
87268.023322977,0.309021,-0.409393,-0.412689
87268.028236307,0.241913,-0.44455,-0.447845
87268.033180155,0.179062,-0.497803,-0.478729
87268.038124002,0.134323,-0.559586,-0.490448
87268.04306785,0.116211,-0.626709,-0.485123
87268.048011698,0.124741,-0.691681,-0.471283
87268.052925028,0.149231,-0.753464,-0.449982
87268.057868875,0.179062,-0.813126,-0.460632
87268.062812723,0.228058,-0.869583,-0.509628
87268.067756571,0.327133,-0.88237,-0.571411
87268.072700418,0.481598,-0.848282,-0.648117
87268.077644266,0.652039,-0.8078,-0.736526
87268.082588114,0.815033,-0.777969,-0.819626
87268.087501444,0.950317,-0.772644,-0.886734
87268.092445291,1.044052,-0.789688,-0.928284
87268.097389139,1.08667,-0.815262,-0.95491
87268.102332987,1.089859,-0.836563,-0.947449
87268.107276834,1.054703,-0.860001,-0.916565
87268.112190164,0.997192,-0.887695,-0.868622
87268.117134012,0.932205,-0.919647,-0.801514
87268.12207786,0.875748,-0.940964,-0.733337
87268.127021707,0.834198,-0.949478,-0.6577
87268.131935037,0.806503,-0.938828,-0.573547
87268.136878885,0.783066,-0.916458,-0.49472
87268.141822733,0.746841,-0.884491,-0.421219
87268.14676658,0.687195,-0.837631,-0.349838
87268.151710428,0.595581,-0.792892,-0.273148
87268.156654276,0.457092,-0.753464,-0.190048
87268.161567606,0.260025,-0.715118,-0.105896
87268.166511453,0.0256649999999999,-0.711929,-0.0260009999999999
87268.171455301,-0.235321,-0.710861,0.037918
87268.176399149,-0.510162,-0.682098,0.083725
87268.181342996,-0.761566,-0.613922,0.106094
87268.186286844,-0.97142,-0.516983,0.106094
87268.191230692,-1.142929,-0.425369,0.099701
87268.196174539,-1.281418,-0.344406,0.098633
87268.201087869,-1.387939,-0.274109,0.113556
87268.206031717,-1.464645,-0.204865,0.138046
87268.210975565,-1.513641,-0.129227,0.161484
87268.215888895,-1.543472,-0.0365449999999999,0.188126
87268.220832742,-1.551987,0.071045,0.214752
87268.22577659,-1.539215,0.185028,0.242447
87268.230720438,-1.505127,0.275574,0.282928
87268.235664285,-1.451859,0.342682,0.335129
87268.240577616,-1.378357,0.392746,0.386261
87268.245521463,-1.292068,0.442825,0.437393
87268.250465311,-1.207916,0.511002,0.478943
87268.255409159,-1.125885,0.584503,0.514084
87268.260353006,-1.044922,0.635635,0.541794
87268.265266336,-0.962906,0.658005,0.565216
87268.270210184,-0.881943,0.667587,0.584396
87268.275154032,-0.789261,0.68251,0.597183
87268.280097879,-0.686996,0.693161,0.612091
87268.285041727,-0.577271,0.699554,0.624878
87268.289985575,-0.469681,0.700623,0.630203
87268.294929422,-0.371674,0.692093,0.629135
87268.29987327,-0.287521,0.669724,0.627014
87268.304817117,-0.215088,0.632431,0.613159
87268.309760965,-0.152237,0.577042,0.588654
87268.314704813,-0.094711,0.51207,0.558838
87268.31964866,-0.042511,0.438553,0.526871
87268.324561991,0.0054319999999999,0.36293,0.492783
87268.329505838,0.045898,0.286224,0.451233
87268.334449686,0.074661,0.209534,0.402237
87268.339393534,0.092773,0.127502,0.351105
87268.344337381,0.100235,0.035889,0.294647
87268.349281229,0.104492,-0.04187,0.226471
87268.354225076,0.101303,-0.098328,0.151901
87268.359138407,0.097031,-0.128159,0.076263
87268.364082254,0.082123,-0.129227,0.0091549999999999
87268.369026102,0.052292,-0.110046,-0.036652
87268.37396995,0.0064849999999999,-0.077026,-0.051559
87268.37888328,-0.049973,-0.051468,-0.066483
87268.383827127,-0.113892,-0.040802,-0.077133
87268.388770975,-0.182068,-0.022705,-0.076065
87268.393684305,-0.24704,0.008194,-0.071808
87268.398628153,-0.300308,0.040146,-0.061157
87268.403572,-0.337585,0.044418,-0.040909
87268.408515848,-0.35144,0.012451,-0.021744
87268.413459696,-0.34079,-0.0365449999999999,-0.012146
87268.418403543,-0.304565,-0.087677,-0.01535
87268.423347391,-0.240646,-0.134552,-0.028137
87268.428260721,-0.159698,-0.179291,-0.04837
87268.433204569,-0.057419,-0.22084,-0.071808
87268.438148416,0.0554959999999999,-0.254929,-0.098434
87268.443092264,0.182251,-0.283691,-0.124008
87268.448036112,0.316483,-0.314575,-0.148499
87268.452979959,0.45816,-0.345474,-0.168747
87268.457893289,0.603043,-0.366776,-0.184723
87268.462837137,0.741516,-0.376373,-0.203903
87268.467780985,0.868286,-0.371048,-0.217743
87268.472724832,0.960968,-0.362518,-0.217743
87268.47766868,1.00145,-0.3508,-0.194305
87268.482612528,0.983337,-0.343338,-0.152771
87268.487525858,0.916229,-0.346542,-0.105896
87268.492469705,0.813965,-0.365707,-0.073929
